Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,TrackTemp,AirTemp,Humidity
0 days 00:57:44.022000,RUS,63,0 days 00:01:26.925000,16.0,4.0,,,0 days 00:00:28.651000,0 days 00:00:29.654000,0 days 00:00:28.620000,0 days 00:56:45.748000,0 days 00:57:15.402000,0 days 00:57:44.022000,293.0,311.0,292.0,288.0,False,MEDIUM,10.0,False,Mercedes,0 days 00:56:17.097000,2026-09-04 11:13:47.079,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 00:59:10.617000,RUS,63,0 days 00:01:26.595000,17.0,4.0,,,0 days 00:00:28.696000,0 days 00:00:29.329000,0 days 00:00:28.570000,0 days 00:58:12.718000,0 days 00:58:42.047000,0 days 00:59:10.617000,289.0,307.0,293.0,301.0,False,MEDIUM,11.0,False,Mercedes,0 days 00:57:44.022000,2026-09-04 11:15:14.004,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:00:37.111000,RUS,63,0 days 00:01:26.494000,18.0,4.0,,,0 days 00:00:28.653000,0 days 00:00:29.338000,0 days 00:00:28.503000,0 days 00:59:39.270000,0 days 01:00:08.608000,0 days 01:00:37.111000,287.0,305.0,292.0,299.0,False,MEDIUM,12.0,False,Mercedes,0 days 00:59:10.617000,2026-09-04 11:16:40.599,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:02:03.685000,RUS,63,0 days 00:01:26.574000,19.0,4.0,,,0 days 00:00:28.813000,0 days 00:00:29.386000,0 days 00:00:28.375000,0 days 01:01:05.924000,0 days 01:01:35.310000,0 days 01:02:03.685000,285.0,302.0,294.0,293.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:00:37.111000,2026-09-04 11:18:07.093,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:03:29.908000,RUS,63,0 days 00:01:26.223000,20.0,4.0,,,0 days 00:00:28.569000,0 days 00:00:29.315000,0 days 00:00:28.339000,0 days 01:02:32.254000,0 days 01:03:01.569000,0 days 01:03:29.908000,289.0,305.0,295.0,288.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:02:03.685000,2026-09-04 11:19:33.667,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:04:56.243000,RUS,63,0 days 00:01:26.335000,21.0,4.0,,,0 days 00:00:28.580000,0 days 00:00:29.293000,0 days 00:00:28.462000,0 days 01:03:58.488000,0 days 01:04:27.781000,0 days 01:04:56.243000,290.0,306.0,293.0,291.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:03:29.908000,2026-09-04 11:20:59.890,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:06:22.593000,RUS,63,0 days 00:01:26.350000,22.0,4.0,,,0 days 00:00:28.672000,0 days 00:00:29.336000,0 days 00:00:28.342000,0 days 01:05:24.915000,0 days 01:05:54.251000,0 days 01:06:22.593000,288.0,304.0,295.0,289.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:04:56.243000,2026-09-04 11:22:26.225,1,,,,False,True,FP1,53.2,31.8,36.9
0 days 01:07:49.149000,RUS,63,0 days 00:01:26.556000,23.0,4.0,,,0 days 00:00:28.754000,0 days 00:00:29.458000,0 days 00:00:28.344000,0 days 01:06:51.347000,0 days 01:07:20.805000,0 days 01:07:49.149000,288.0,306.0,301.0,292.0,False,MEDIUM,17.0,False,Mercedes,0 days 01:06:22.593000,2026-09-04 11:23:52.575,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 01:09:19.658000,RUS,63,0 days 00:01:30.509000,24.0,4.0,,0 days 01:09:15.859000,0 days 00:00:28.405000,0 days 00:00:29.389000,0 days 00:00:32.715000,0 days 01:08:17.554000,0 days 01:08:46.943000,0 days 01:09:19.658000,292.0,309.0,,296.0,False,MEDIUM,18.0,False,Mercedes,0 days 01:07:49.149000,2026-09-04 11:25:19.131,1,,,,False,False,FP1,53.1,31.8,35.6
0 days 01:14:13.380000,RUS,63,,25.0,5.0,0 days 01:12:16.532000,,,0 days 00:00:31.275000,0 days 00:00:30.133000,,0 days 01:13:43.279000,0 days 01:14:13.380000,275.0,302.0,311.0,255.0,False,SOFT,7.0,False,Mercedes,0 days 01:09:19.658000,2026-09-04 11:26:49.640,1,,,,False,False,FP1,53.1,31.8,35.6
0 days 01:16:34.006000,RUS,63,0 days 00:02:20.626000,26.0,5.0,,,0 days 00:00:33.280000,0 days 00:00:45.575000,0 days 00:01:01.771000,0 days 01:14:46.660000,0 days 01:15:32.235000,0 days 01:16:34.006000,235.0,165.0,52.0,253.0,False,SOFT,8.0,False,Mercedes,0 days 01:14:13.380000,2026-09-04 11:31:43.362,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 01:19:07.068000,RUS,63,,27.0,5.0,,0 days 01:19:03.192000,0 days 00:01:18.234000,0 days 00:00:36.671000,0 days 00:00:38.296000,0 days 01:17:52.361000,0 days 01:18:28.924000,0 days 01:19:07.068000,282.0,260.0,,286.0,False,SOFT,9.0,False,Mercedes,0 days 01:16:34.006000,2026-09-04 11:34:03.988,12,,,,False,False,FP1,53.1,31.8,35.6
0 days 00:15:32.948000,BOT,77,,1.0,1.0,0 days 00:13:37.049000,,,0 days 00:00:34.630000,0 days 00:00:39.138000,,0 days 00:14:54.016000,0 days 00:15:33.662000,270.0,265.0,268.0,122.0,False,HARD,1.0,True,Cadillac,0 days 00:13:37.049000,2026-09-04 10:31:07.031,1,,,,False,False,FP1,53.1,31.8,35.6
0 days 00:17:02.524000,BOT,77,0 days 00:01:29.576000,2.0,1.0,,,0 days 00:00:28.792000,0 days 00:00:30.529000,0 days 00:00:30.255000,0 days 00:16:01.740000,0 days 00:16:32.269000,0 days 00:17:02.524000,284.0,297.0,268.0,308.0,True,HARD,2.0,True,Cadillac,0 days 00:15:32.948000,2026-09-04 10:33:02.930,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 00:19:12.922000,BOT,77,0 days 00:02:10.398000,3.0,1.0,,,0 days 00:00:37.263000,0 days 00:00:49.223000,0 days 00:00:43.912000,0 days 00:17:39.787000,0 days 00:18:29.010000,0 days 00:19:12.922000,199.0,117.0,274.0,192.0,False,HARD,3.0,True,Cadillac,0 days 00:17:02.524000,2026-09-04 10:34:32.506,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 00:20:40.592000,BOT,77,0 days 00:01:27.670000,4.0,1.0,,,0 days 00:00:28.512000,0 days 00:00:29.756000,0 days 00:00:29.402000,0 days 00:19:41.434000,0 days 00:20:11.190000,0 days 00:20:40.592000,285.0,294.0,277.0,308.0,True,HARD,4.0,True,Cadillac,0 days 00:19:12.922000,2026-09-04 10:36:42.904,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 00:22:38.145000,BOT,77,0 days 00:01:57.553000,5.0,1.0,,,0 days 00:00:36.829000,0 days 00:00:41.011000,0 days 00:00:39.713000,0 days 00:21:17.421000,0 days 00:21:58.432000,0 days 00:22:38.145000,219.0,146.0,277.0,194.0,False,HARD,5.0,True,Cadillac,0 days 00:20:40.592000,2026-09-04 10:38:10.574,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 00:24:05.363000,BOT,77,0 days 00:01:27.218000,6.0,1.0,,,0 days 00:00:28.419000,0 days 00:00:29.522000,0 days 00:00:29.277000,0 days 00:23:06.564000,0 days 00:23:36.086000,0 days 00:24:05.363000,287.0,305.0,270.0,314.0,True,HARD,6.0,True,Cadillac,0 days 00:22:38.145000,2026-09-04 10:40:08.127,1,,,,False,True,FP1,53.1,31.8,35.6
0 days 00:25:57.516000,BOT,77,0 days 00:01:52.153000,7.0,1.0,,,0 days 00:00:36.963000,0 days 00:00:37.224000,0 days 00:00:37.966000,0 days 00:24:42.326000,0 days 00:25:19.550000,0 days 00:25:57.516000,228.0,232.0,279.0,166.0,False,HARD,7.0,True,Cadillac,0 days 00:24:05.363000,2026-09-04 10:41:35.345,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:27:45.453000,BOT,77,0 days 00:01:47.937000,8.0,1.0,,,0 days 00:00:28.066000,0 days 00:00:36.720000,0 days 00:00:43.151000,0 days 00:26:25.582000,0 days 00:27:02.302000,0 days 00:27:45.453000,289.0,181.0,281.0,315.0,False,HARD,8.0,True,Cadillac,0 days 00:25:57.516000,2026-09-04 10:43:27.498,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:29:11.936000,BOT,77,0 days 00:01:26.483000,9.0,1.0,,,0 days 00:00:28.080000,0 days 00:00:29.290000,0 days 00:00:29.113000,0 days 00:28:13.533000,0 days 00:28:42.823000,0 days 00:29:11.936000,289.0,306.0,272.0,318.0,True,HARD,9.0,True,Cadillac,0 days 00:27:45.453000,2026-09-04 10:45:15.435,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:31:31.886000,BOT,77,0 days 00:02:19.950000,10.0,1.0,,0 days 00:31:27.904000,0 days 00:00:37.692000,0 days 00:00:50.334000,0 days 00:00:51.924000,0 days 00:29:49.628000,0 days 00:30:39.962000,0 days 00:31:31.886000,223.0,185.0,,167.0,False,HARD,10.0,True,Cadillac,0 days 00:29:11.936000,2026-09-04 10:46:41.918,126,,,,False,False,FP1,53.1,31.9,36.4
0 days 00:46:57.561000,BOT,77,,11.0,2.0,0 days 00:45:10.303000,,,0 days 00:00:33.030000,0 days 00:00:41.955000,,0 days 00:46:15.760000,0 days 00:46:57.652000,299.0,179.0,285.0,208.0,False,MEDIUM,1.0,True,Cadillac,0 days 00:45:10.303000,2026-09-04 11:02:40.285,1,,,,False,False,FP1,53.1,31.9,36.4
0 days 00:48:23.570000,BOT,77,0 days 00:01:26.009000,12.0,2.0,,,0 days 00:00:27.909000,0 days 00:00:29.171000,0 days 00:00:28.929000,0 days 00:47:25.470000,0 days 00:47:54.641000,0 days 00:48:23.570000,290.0,306.0,274.0,319.0,True,MEDIUM,2.0,True,Cadillac,0 days 00:46:57.561000,2026-09-04 11:04:27.543,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:50:21.500000,BOT,77,0 days 00:01:57.930000,13.0,2.0,,,0 days 00:00:37.175000,0 days 00:00:43.322000,0 days 00:00:37.433000,0 days 00:49:00.745000,0 days 00:49:44.067000,0 days 00:50:21.500000,146.0,176.0,285.0,232.0,False,MEDIUM,3.0,True,Cadillac,0 days 00:48:23.570000,2026-09-04 11:05:53.552,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:51:47.559000,BOT,77,0 days 00:01:26.059000,14.0,2.0,,,0 days 00:00:28.015000,0 days 00:00:29.091000,0 days 00:00:28.953000,0 days 00:50:49.515000,0 days 00:51:18.606000,0 days 00:51:47.559000,289.0,307.0,274.0,317.0,False,MEDIUM,4.0,True,Cadillac,0 days 00:50:21.500000,2026-09-04 11:07:51.482,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:53:45.344000,BOT,77,0 days 00:01:57.785000,15.0,2.0,,,0 days 00:00:36.704000,0 days 00:00:42.550000,0 days 00:00:38.531000,0 days 00:52:24.263000,0 days 00:53:06.813000,0 days 00:53:45.344000,206.0,197.0,282.0,230.0,False,MEDIUM,5.0,True,Cadillac,0 days 00:51:47.559000,2026-09-04 11:09:17.541,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:55:11.328000,BOT,77,0 days 00:01:25.984000,16.0,2.0,,,0 days 00:00:27.962000,0 days 00:00:29.157000,0 days 00:00:28.865000,0 days 00:54:13.306000,0 days 00:54:42.463000,0 days 00:55:11.328000,289.0,301.0,272.0,311.0,True,MEDIUM,6.0,True,Cadillac,0 days 00:53:45.344000,2026-09-04 11:11:15.326,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 00:57:01.849000,BOT,77,0 days 00:01:50.521000,17.0,2.0,,0 days 00:56:57.908000,0 days 00:00:31.462000,0 days 00:00:34.489000,0 days 00:00:44.570000,0 days 00:55:42.790000,0 days 00:56:17.279000,0 days 00:57:01.849000,271.0,239.0,,288.0,False,MEDIUM,7.0,True,Cadillac,0 days 00:55:11.328000,2026-09-04 11:12:41.310,1,,,,False,False,FP1,53.1,31.9,36.4
0 days 01:02:43.939000,BOT,77,,18.0,3.0,0 days 01:00:52.627000,,,0 days 00:00:31.832000,0 days 00:00:30.154000,,0 days 01:02:14.006000,0 days 01:02:44.031000,283.0,265.0,311.0,225.0,False,MEDIUM,8.0,False,Cadillac,0 days 00:57:01.849000,2026-09-04 11:14:31.831,1,,,,False,False,FP1,53.1,31.9,36.4
0 days 01:04:12.097000,BOT,77,0 days 00:01:28.158000,19.0,3.0,,,0 days 00:00:28.700000,0 days 00:00:30.109000,0 days 00:00:29.349000,0 days 01:03:12.639000,0 days 01:03:42.748000,0 days 01:04:12.097000,280.0,301.0,304.0,308.0,False,MEDIUM,9.0,False,Cadillac,0 days 01:02:43.939000,2026-09-04 11:20:13.921,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 01:05:40.780000,BOT,77,0 days 00:01:28.683000,20.0,3.0,,,0 days 00:00:29.139000,0 days 00:00:30.182000,0 days 00:00:29.362000,0 days 01:04:41.236000,0 days 01:05:11.418000,0 days 01:05:40.780000,279.0,294.0,290.0,300.0,False,MEDIUM,10.0,False,Cadillac,0 days 01:04:12.097000,2026-09-04 11:21:42.079,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 01:07:09.999000,BOT,77,0 days 00:01:29.219000,21.0,3.0,,,0 days 00:00:29.512000,0 days 00:00:30.361000,0 days 00:00:29.346000,0 days 01:06:10.292000,0 days 01:06:40.653000,0 days 01:07:09.999000,277.0,293.0,305.0,290.0,False,MEDIUM,11.0,False,Cadillac,0 days 01:05:40.780000,2026-09-04 11:23:10.762,1,,,,False,True,FP1,53.1,31.9,36.4
0 days 01:08:39.193000,BOT,77,0 days 00:01:29.194000,22.0,3.0,,,0 days 00:00:29.049000,0 days 00:00:30.555000,0 days 00:00:29.590000,0 days 01:07:39.048000,0 days 01:08:09.603000,0 days 01:08:39.193000,278.0,291.0,312.0,296.0,False,MEDIUM,12.0,False,Cadillac,0 days 01:07:09.999000,2026-09-04 11:24:39.981,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 01:10:08.330000,BOT,77,0 days 00:01:29.137000,23.0,3.0,,,0 days 00:00:28.773000,0 days 00:00:30.782000,0 days 00:00:29.582000,0 days 01:09:07.966000,0 days 01:09:38.748000,0 days 01:10:08.330000,287.0,298.0,304.0,310.0,False,MEDIUM,13.0,False,Cadillac,0 days 01:08:39.193000,2026-09-04 11:26:09.175,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 01:11:37.240000,BOT,77,0 days 00:01:28.910000,24.0,3.0,,,0 days 00:00:29.350000,0 days 00:00:30.252000,0 days 00:00:29.308000,0 days 01:10:37.680000,0 days 01:11:07.932000,0 days 01:11:37.240000,276.0,296.0,303.0,304.0,False,MEDIUM,14.0,False,Cadillac,0 days 01:10:08.330000,2026-09-04 11:27:38.312,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 01:13:06.577000,BOT,77,0 days 00:01:29.337000,25.0,3.0,,,0 days 00:00:29.024000,0 days 00:00:30.406000,0 days 00:00:29.907000,0 days 01:12:06.264000,0 days 01:12:36.670000,0 days 01:13:06.577000,279.0,293.0,303.0,300.0,False,MEDIUM,15.0,False,Cadillac,0 days 01:11:37.240000,2026-09-04 11:29:07.222,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 01:15:15.732000,BOT,77,0 days 00:02:09.155000,26.0,3.0,,,0 days 00:00:37.167000,0 days 00:00:38.152000,0 days 00:00:53.836000,0 days 01:13:43.744000,0 days 01:14:21.896000,0 days 01:15:15.732000,191.0,238.0,45.0,199.0,False,MEDIUM,16.0,False,Cadillac,0 days 01:13:06.577000,2026-09-04 11:30:36.559,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 01:17:52.704000,BOT,77,,27.0,3.0,,0 days 01:17:48.751000,0 days 00:01:15.111000,0 days 00:00:37.649000,0 days 00:00:44.268000,0 days 01:16:30.947000,0 days 01:17:08.686000,0 days 01:17:52.704000,227.0,217.0,,285.0,False,MEDIUM,17.0,False,Cadillac,0 days 01:15:15.732000,2026-09-04 11:32:45.714,1,,,,False,False,FP1,53.5,31.7,36.9
0 days 00:16:25.375000,PIA,81,,1.0,1.0,0 days 00:14:25.738000,,,0 days 00:00:40.985000,0 days 00:00:36.355000,,0 days 00:15:49.408000,0 days 00:16:25.596000,218.0,230.0,279.0,177.0,False,MEDIUM,1.0,True,McLaren,0 days 00:14:25.738000,2026-09-04 10:31:55.720,1,,,,False,False,FP1,53.5,31.7,36.9
0 days 00:18:16.112000,PIA,81,0 days 00:01:50.737000,2.0,1.0,,,0 days 00:00:32.464000,0 days 00:00:40.913000,0 days 00:00:37.360000,0 days 00:16:57.839000,0 days 00:17:38.752000,0 days 00:18:16.112000,167.0,243.0,277.0,322.0,True,MEDIUM,2.0,True,McLaren,0 days 00:16:25.375000,2026-09-04 10:33:55.357,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 00:19:41.445000,PIA,81,0 days 00:01:25.333000,3.0,1.0,,,0 days 00:00:27.783000,0 days 00:00:28.995000,0 days 00:00:28.555000,0 days 00:18:43.895000,0 days 00:19:12.890000,0 days 00:19:41.445000,299.0,314.0,282.0,318.0,True,MEDIUM,3.0,True,McLaren,0 days 00:18:16.112000,2026-09-04 10:35:46.094,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 00:21:45.169000,PIA,81,0 days 00:02:03.724000,4.0,1.0,,,0 days 00:00:40.645000,0 days 00:00:43.738000,0 days 00:00:39.341000,0 days 00:20:22.090000,0 days 00:21:05.828000,0 days 00:21:45.169000,220.0,111.0,281.0,170.0,False,MEDIUM,4.0,True,McLaren,0 days 00:19:41.445000,2026-09-04 10:37:11.427,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 00:23:09.563000,PIA,81,0 days 00:01:24.394000,5.0,1.0,,,0 days 00:00:27.524000,0 days 00:00:28.524000,0 days 00:00:28.346000,0 days 00:22:12.693000,0 days 00:22:41.217000,0 days 00:23:09.563000,299.0,316.0,282.0,316.0,True,MEDIUM,5.0,True,McLaren,0 days 00:21:45.169000,2026-09-04 10:39:15.151,1,,,,False,True,FP1,53.5,31.7,36.9
0 days 00:25:20.951000,PIA,81,0 days 00:02:11.388000,6.0,1.0,,,0 days 00:00:42.053000,0 days 00:00:51.548000,0 days 00:00:37.787000,0 days 00:23:51.616000,0 days 00:24:43.164000,0 days 00:25:20.951000,156.0,192.0,283.0,194.0,False,MEDIUM,6.0,True,McLaren,0 days 00:23:09.563000,2026-09-04 10:40:39.545,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:26:45.204000,PIA,81,0 days 00:01:24.253000,7.0,1.0,,,0 days 00:00:27.480000,0 days 00:00:28.547000,0 days 00:00:28.226000,0 days 00:25:48.431000,0 days 00:26:16.978000,0 days 00:26:45.204000,300.0,316.0,280.0,320.0,True,MEDIUM,7.0,True,McLaren,0 days 00:25:20.951000,2026-09-04 10:42:50.933,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:28:53.055000,PIA,81,0 days 00:02:07.851000,8.0,1.0,,,0 days 00:00:40.742000,0 days 00:00:46.917000,0 days 00:00:40.192000,0 days 00:27:25.946000,0 days 00:28:12.863000,0 days 00:28:53.055000,173.0,194.0,283.0,263.0,False,MEDIUM,8.0,True,McLaren,0 days 00:26:45.204000,2026-09-04 10:44:15.186,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:30:22.633000,PIA,81,0 days 00:01:29.578000,9.0,1.0,,0 days 00:30:19.022000,0 days 00:00:27.419000,0 days 00:00:28.384000,0 days 00:00:33.775000,0 days 00:29:20.474000,0 days 00:29:48.858000,0 days 00:30:22.633000,298.0,313.0,,318.0,False,MEDIUM,9.0,True,McLaren,0 days 00:28:53.055000,2026-09-04 10:46:23.037,126,,,,False,False,FP1,53.3,31.8,36.2
0 days 00:42:55.220000,PIA,81,,10.0,2.0,0 days 00:41:12.579000,,,0 days 00:00:34.271000,0 days 00:00:31.449000,,0 days 00:42:23.906000,0 days 00:42:55.374000,275.0,266.0,291.0,140.0,False,SOFT,1.0,True,McLaren,0 days 00:41:12.579000,2026-09-04 10:58:42.561,1,,,,False,False,FP1,53.3,31.8,36.2
0 days 00:44:49.791000,PIA,81,0 days 00:01:54.571000,11.0,2.0,,,0 days 00:00:32.294000,0 days 00:00:43.685000,0 days 00:00:38.592000,0 days 00:43:27.514000,0 days 00:44:11.199000,0 days 00:44:49.791000,165.0,236.0,290.0,316.0,False,SOFT,2.0,True,McLaren,0 days 00:42:55.220000,2026-09-04 11:00:25.202,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:46:14.340000,PIA,81,0 days 00:01:24.549000,12.0,2.0,,,0 days 00:00:27.459000,0 days 00:00:28.425000,0 days 00:00:28.665000,0 days 00:45:17.250000,0 days 00:45:45.675000,0 days 00:46:14.340000,297.0,316.0,281.0,321.0,False,SOFT,3.0,True,McLaren,0 days 00:44:49.791000,2026-09-04 11:02:19.773,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:48:22.804000,PIA,81,0 days 00:02:08.464000,13.0,2.0,,0 days 00:48:19.081000,0 days 00:00:42.131000,0 days 00:00:42.183000,0 days 00:00:44.150000,0 days 00:46:56.471000,0 days 00:47:38.654000,0 days 00:48:22.804000,204.0,182.0,,170.0,False,SOFT,4.0,True,McLaren,0 days 00:46:14.340000,2026-09-04 11:03:44.322,1,,,,False,False,FP1,53.3,31.8,36.2
0 days 00:50:44.454000,PIA,81,0 days 00:02:21.650000,14.0,3.0,0 days 00:48:47.485000,,0 days 00:01:04.308000,0 days 00:00:39.400000,0 days 00:00:37.942000,0 days 00:49:27.112000,0 days 00:50:06.512000,0 days 00:50:44.454000,213.0,246.0,289.0,162.0,False,SOFT,5.0,False,McLaren,0 days 00:48:22.804000,2026-09-04 11:05:52.786,1,,,,False,False,FP1,53.3,31.8,36.2
0 days 00:52:08.638000,PIA,81,0 days 00:01:24.184000,15.0,3.0,,,0 days 00:00:27.622000,0 days 00:00:28.343000,0 days 00:00:28.219000,0 days 00:51:12.076000,0 days 00:51:40.419000,0 days 00:52:08.638000,295.0,312.0,281.0,315.0,True,SOFT,6.0,False,McLaren,0 days 00:50:44.454000,2026-09-04 11:08:14.436,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 00:53:58.484000,PIA,81,0 days 00:01:49.846000,16.0,3.0,,0 days 00:53:54.161000,0 days 00:00:33.731000,0 days 00:00:36.895000,0 days 00:00:39.220000,0 days 00:52:42.369000,0 days 00:53:19.264000,0 days 00:53:58.484000,252.0,243.0,,226.0,False,SOFT,7.0,False,McLaren,0 days 00:52:08.638000,2026-09-04 11:09:38.620,1,,,,False,False,FP1,53.3,31.8,36.2
0 days 01:02:51.303000,PIA,81,,17.0,4.0,0 days 01:00:57.209000,,,0 days 00:00:29.848000,0 days 00:00:29.918000,,0 days 01:02:21.612000,0 days 01:02:51.313000,291.0,304.0,298.0,282.0,False,MEDIUM,10.0,False,McLaren,0 days 00:53:58.484000,2026-09-04 11:11:28.466,1,,,,False,False,FP1,53.3,31.8,36.2
0 days 01:04:17.974000,PIA,81,0 days 00:01:26.671000,18.0,4.0,,,0 days 00:00:28.733000,0 days 00:00:29.378000,0 days 00:00:28.560000,0 days 01:03:20.036000,0 days 01:03:49.414000,0 days 01:04:17.974000,297.0,315.0,294.0,309.0,False,MEDIUM,11.0,False,McLaren,0 days 01:02:51.303000,2026-09-04 11:20:21.285,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 01:05:44.303000,PIA,81,0 days 00:01:26.329000,19.0,4.0,,,0 days 00:00:28.391000,0 days 00:00:29.299000,0 days 00:00:28.639000,0 days 01:04:46.365000,0 days 01:05:15.664000,0 days 01:05:44.303000,292.0,307.0,293.0,304.0,False,MEDIUM,12.0,False,McLaren,0 days 01:04:17.974000,2026-09-04 11:21:47.956,1,,,,False,True,FP1,53.3,31.8,36.2
0 days 01:07:11.007000,PIA,81,0 days 00:01:26.704000,20.0,4.0,,,0 days 00:00:28.484000,0 days 00:00:29.639000,0 days 00:00:28.581000,0 days 01:06:12.787000,0 days 01:06:42.426000,0 days 01:07:11.007000,291.0,307.0,301.0,301.0,False,MEDIUM,13.0,False,McLaren,0 days 01:05:44.303000,2026-09-04 11:23:14.285,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:08:38.613000,PIA,81,0 days 00:01:27.606000,21.0,4.0,,,0 days 00:00:28.411000,0 days 00:00:30.089000,0 days 00:00:29.106000,0 days 01:07:39.418000,0 days 01:08:09.507000,0 days 01:08:38.613000,291.0,308.0,290.0,307.0,False,MEDIUM,14.0,False,McLaren,0 days 01:07:11.007000,2026-09-04 11:24:40.989,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:10:05.845000,PIA,81,0 days 00:01:27.232000,22.0,4.0,,,0 days 00:00:28.982000,0 days 00:00:29.640000,0 days 00:00:28.610000,0 days 01:09:07.595000,0 days 01:09:37.235000,0 days 01:10:05.845000,293.0,300.0,296.0,297.0,False,MEDIUM,15.0,False,McLaren,0 days 01:08:38.613000,2026-09-04 11:26:08.595,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:11:32.293000,PIA,81,0 days 00:01:26.448000,23.0,4.0,,,0 days 00:00:28.429000,0 days 00:00:29.298000,0 days 00:00:28.721000,0 days 01:10:34.274000,0 days 01:11:03.572000,0 days 01:11:32.293000,290.0,301.0,299.0,300.0,False,MEDIUM,16.0,False,McLaren,0 days 01:10:05.845000,2026-09-04 11:27:35.827,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:12:59.006000,PIA,81,0 days 00:01:26.713000,24.0,4.0,,,0 days 00:00:28.412000,0 days 00:00:29.651000,0 days 00:00:28.650000,0 days 01:12:00.705000,0 days 01:12:30.356000,0 days 01:12:59.006000,288.0,297.0,312.0,302.0,False,MEDIUM,17.0,False,McLaren,0 days 01:11:32.293000,2026-09-04 11:29:02.275,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:15:04.555000,PIA,81,0 days 00:02:05.549000,25.0,4.0,,,0 days 00:00:30.536000,0 days 00:00:42.266000,0 days 00:00:52.747000,0 days 01:13:29.542000,0 days 01:14:11.808000,0 days 01:15:04.555000,256.0,172.0,74.0,305.0,False,MEDIUM,18.0,False,McLaren,0 days 01:12:59.006000,2026-09-04 11:30:28.988,1,,,,False,True,FP1,53.7,31.8,35.6
0 days 01:17:16.164000,PIA,81,0 days 00:02:11.609000,26.0,4.0,,0 days 01:17:12.467000,0 days 00:01:07.872000,0 days 00:00:30.199000,0 days 00:00:33.538000,0 days 01:16:12.427000,0 days 01:16:42.626000,0 days 01:17:16.164000,296.0,302.0,,294.0,False,MEDIUM,19.0,False,McLaren,0 days 01:15:04.555000,2026-09-04 11:32:34.537,1,,,,False,False,FP1,53.7,31.8,35.6
0 days 00:14:44.834000,BEA,87,,1.0,1.0,0 days 00:13:03.352000,,,0 days 00:00:35.837000,0 days 00:00:33.030000,,0 days 00:14:11.983000,0 days 00:14:44.892000,253.0,266.0,296.0,189.0,False,HARD,1.0,True,Haas F1 Team,0 days 00:13:03.352000,2026-09-04 10:30:33.334,1,,,,False,False,FP1,53.7,31.8,35.6
