Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 01:05:12.937000,LEC,16,0 days 00:02:07.341000,20.0,3.0,,,0 days 00:00:31.593000,0 days 00:00:45.152000,0 days 00:00:50.596000,0 days 01:03:37.189000,0 days 01:04:22.341000,0 days 01:05:12.937000,176.0,169.0,276.0,249.0,False,SOFT,3.0,True,Ferrari,0 days 01:03:05.596000,2026-03-13 04:19:00.789,1,,,,False,True,FP1
0 days 01:07:05.967000,LEC,16,0 days 00:01:53.030000,21.0,3.0,,0 days 01:07:04.127000,0 days 00:00:24.598000,0 days 00:00:28.252000,0 days 00:01:00.180000,0 days 01:05:37.535000,0 days 01:06:05.787000,0 days 01:07:05.967000,272.0,266.0,,195.0,False,SOFT,4.0,True,Ferrari,0 days 01:05:12.937000,2026-03-13 04:21:08.130,1,,,,False,False,FP1
0 days 01:09:41.195000,LEC,16,,22.0,4.0,0 days 01:07:49.763000,,0 days 00:01:13.011000,0 days 00:00:31.271000,0 days 00:00:50.904000,0 days 01:08:19.133000,0 days 01:08:50.354000,0 days 01:09:41.195000,242.0,242.0,265.0,231.0,False,SOFT,5.0,False,Ferrari,0 days 01:07:05.967000,2026-03-13 04:23:01.160,1,,,,False,False,FP1
0 days 01:11:28.079000,LEC,16,0 days 00:01:46.884000,23.0,4.0,,,0 days 00:00:25.151000,0 days 00:00:34.911000,0 days 00:00:46.822000,0 days 01:10:06.346000,0 days 01:10:41.257000,0 days 01:11:28.079000,267.0,208.0,277.0,256.0,False,SOFT,6.0,False,Ferrari,0 days 01:09:41.195000,2026-03-13 04:25:36.388,1,,,,False,True,FP1
0 days 01:13:02.697000,LEC,16,0 days 00:01:34.618000,24.0,4.0,,,0 days 00:00:24.461000,0 days 00:00:28.235000,0 days 00:00:41.922000,0 days 01:11:52.540000,0 days 01:12:20.775000,0 days 01:13:02.697000,274.0,269.0,218.0,307.0,False,SOFT,7.0,False,Ferrari,0 days 01:11:28.079000,2026-03-13 04:27:23.272,1,,,,False,True,FP1
0 days 01:14:55.568000,LEC,16,0 days 00:01:52.871000,25.0,4.0,,,0 days 00:00:30.217000,0 days 00:00:33.872000,0 days 00:00:48.782000,0 days 01:13:32.914000,0 days 01:14:06.786000,0 days 01:14:55.568000,239.0,186.0,276.0,281.0,False,SOFT,8.0,False,Ferrari,0 days 01:13:02.697000,2026-03-13 04:28:57.890,1,,,,False,True,FP1
0 days 01:17:02.821000,LEC,16,0 days 00:02:07.253000,26.0,4.0,,,0 days 00:00:29.934000,0 days 00:00:35.277000,0 days 00:01:02.042000,0 days 01:15:25.502000,0 days 01:16:00.779000,0 days 01:17:02.821000,188.0,195.0,63.0,170.0,False,SOFT,9.0,False,Ferrari,0 days 01:14:55.568000,2026-03-13 04:30:50.761,1,,,,False,True,FP1
0 days 01:19:37.708000,LEC,16,,27.0,4.0,,,0 days 00:01:07.476000,0 days 00:00:32.650000,0 days 00:00:54.761000,0 days 01:18:10.411000,0 days 01:18:43.039000,0 days 01:19:37.708000,190.0,225.0,102.0,187.0,False,SOFT,10.0,False,Ferrari,0 days 01:17:02.821000,2026-03-13 04:32:58.014,1,,,,False,False,FP1
0 days 01:22:05.346000,LEC,16,0 days 00:02:27.638000,28.0,4.0,,0 days 01:22:03.404000,0 days 00:00:57.313000,0 days 00:00:34.005000,0 days 00:00:56.320000,0 days 01:20:35.021000,0 days 01:21:09.026000,0 days 01:22:05.346000,289.0,188.0,,209.0,False,SOFT,11.0,False,Ferrari,0 days 01:19:37.708000,2026-03-13 04:35:32.901,1,,,,False,False,FP1
0 days 00:17:38.947000,STR,18,,1.0,1.0,0 days 00:15:27.521000,,,0 days 00:00:40.823000,0 days 00:00:56.603000,,0 days 00:16:42.559000,0 days 00:17:39.072000,172.0,231.0,249.0,255.0,False,SOFT,1.0,True,Aston Martin,0 days 00:15:27.521000,2026-03-13 03:31:22.714,12,,,,False,False,FP1
0 days 00:19:22.957000,STR,18,0 days 00:01:44.010000,2.0,1.0,,,0 days 00:00:27.726000,0 days 00:00:31.516000,0 days 00:00:44.768000,0 days 00:18:06.673000,0 days 00:18:38.189000,0 days 00:19:22.957000,269.0,255.0,258.0,295.0,True,SOFT,2.0,True,Aston Martin,0 days 00:17:38.947000,2026-03-13 03:33:34.140,21,,,,False,True,FP1
0 days 00:21:09.937000,STR,18,0 days 00:01:46.980000,3.0,1.0,,,0 days 00:00:27.650000,0 days 00:00:32.612000,0 days 00:00:46.718000,0 days 00:19:50.607000,0 days 00:20:23.219000,0 days 00:21:09.937000,273.0,255.0,230.0,314.0,False,SOFT,3.0,True,Aston Martin,0 days 00:19:22.957000,2026-03-13 03:35:18.150,1,,,,False,True,FP1
0 days 00:23:33.570000,STR,18,0 days 00:02:23.633000,4.0,1.0,,0 days 00:23:31.722000,0 days 00:00:35.667000,0 days 00:00:45.608000,0 days 00:01:02.358000,0 days 00:21:45.604000,0 days 00:22:31.212000,0 days 00:23:33.570000,197.0,184.0,,257.0,False,SOFT,4.0,True,Aston Martin,0 days 00:21:09.937000,2026-03-13 03:37:05.130,16,,,,False,False,FP1
0 days 00:35:16.717000,STR,18,,5.0,2.0,0 days 00:33:11.462000,,,0 days 00:00:39.565000,0 days 00:00:53.487000,,0 days 00:34:23.486000,0 days 00:35:16.844000,235.0,235.0,246.0,207.0,False,SOFT,5.0,False,Aston Martin,0 days 00:23:33.570000,2026-03-13 03:39:28.763,6712,,,,False,False,FP1
0 days 00:36:57.134000,STR,18,0 days 00:01:40.417000,6.0,2.0,,,0 days 00:00:26.592000,0 days 00:00:30.213000,0 days 00:00:43.612000,0 days 00:35:43.309000,0 days 00:36:13.522000,0 days 00:36:57.134000,277.0,274.0,240.0,286.0,True,SOFT,6.0,False,Aston Martin,0 days 00:35:16.717000,2026-03-13 03:51:11.910,1,,,,False,True,FP1
0 days 00:39:05.518000,STR,18,0 days 00:02:08.384000,7.0,2.0,,,0 days 00:00:35.740000,0 days 00:00:40.648000,0 days 00:00:51.996000,0 days 00:37:32.874000,0 days 00:38:13.522000,0 days 00:39:05.518000,171.0,205.0,248.0,262.0,False,SOFT,7.0,False,Aston Martin,0 days 00:36:57.134000,2026-03-13 03:52:52.327,1,,,,False,True,FP1
0 days 00:40:44.741000,STR,18,0 days 00:01:39.223000,8.0,2.0,,,0 days 00:00:25.778000,0 days 00:00:29.465000,0 days 00:00:43.980000,0 days 00:39:31.296000,0 days 00:40:00.761000,0 days 00:40:44.741000,276.0,274.0,243.0,279.0,True,SOFT,8.0,False,Aston Martin,0 days 00:39:05.518000,2026-03-13 03:55:00.711,1,,,,False,True,FP1
