Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Session
HUL,27,120.871,3.0,1.0,47.422,51.209,22.24,185.0,275.0,262.0,261.0,False,SOFT,3.0,True,Audi,1,Q
HUL,27,90.542,4.0,1.0,32.607,40.371,17.564,272.0,332.0,269.0,287.0,True,SOFT,4.0,True,Audi,1,Q
HUL,27,90.358,7.0,2.0,32.486,40.231,17.641,275.0,322.0,273.0,282.0,True,SOFT,2.0,True,Audi,1,Q
HUL,27,90.412,10.0,3.0,32.556,40.285,17.571,270.0,321.0,271.0,282.0,True,SOFT,2.0,True,Audi,1,Q
HUL,27,90.387,13.0,4.0,32.4,40.181,17.806,270.0,324.0,271.0,285.0,True,SOFT,2.0,True,Audi,1,Q
LAW,30,119.924,3.0,1.0,42.098,52.314,25.512,217.0,254.0,204.0,191.0,False,SOFT,3.0,True,Racing Bulls,1,Q
LAW,30,122.71,4.0,1.0,45.516,52.214,24.98,221.0,203.0,260.0,209.0,False,SOFT,4.0,True,Racing Bulls,1,Q
LAW,30,91.048,5.0,1.0,33.041,40.279,17.728,274.0,335.0,262.0,286.0,True,SOFT,5.0,True,Racing Bulls,1,Q
LAW,30,90.657,8.0,2.0,32.797,40.233,17.627,275.0,336.0,261.0,290.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LAW,30,91.004,11.0,3.0,32.91,40.508,17.586,275.0,336.0,263.0,291.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LAW,30,90.495,14.0,4.0,32.791,40.175,17.529,275.0,333.0,263.0,285.0,True,SOFT,2.0,True,Racing Bulls,1,Q
COL,43,91.458,2.0,1.0,33.027,40.574,17.857,274.0,325.0,268.0,281.0,True,SOFT,2.0,True,Alpine,1,Q
COL,43,90.931,5.0,2.0,32.672,40.447,17.812,274.0,329.0,268.0,283.0,True,SOFT,2.0,True,Alpine,1,Q
COL,43,90.877,8.0,3.0,32.463,40.597,17.817,275.0,321.0,269.0,280.0,True,SOFT,2.0,True,Alpine,1,Q
COL,43,90.627,11.0,4.0,32.584,40.433,17.61,275.0,329.0,270.0,282.0,True,SOFT,2.0,True,Alpine,1,Q
SAI,55,91.855,2.0,1.0,33.258,40.771,17.826,278.0,333.0,259.0,286.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,91.676,5.0,2.0,33.249,40.774,17.653,277.0,338.0,264.0,291.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,90.927,8.0,3.0,32.917,40.434,17.576,275.0,336.0,266.0,291.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,91.408,11.0,4.0,33.114,40.491,17.803,278.0,334.0,266.0,288.0,True,SOFT,5.0,False,Williams,1,Q
SAI,55,91.033,14.0,5.0,32.844,40.524,17.665,274.0,333.0,266.0,286.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,91.776,2.0,1.0,33.201,40.724,17.851,277.0,329.0,263.0,285.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,91.51,5.0,2.0,33.239,40.502,17.769,276.0,333.0,262.0,287.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,91.088,8.0,3.0,32.858,40.489,17.741,277.0,327.0,265.0,283.0,True,SOFT,2.0,True,Williams,1,Q
BEA,87,92.016,2.0,1.0,33.232,40.898,17.886,275.0,326.0,266.0,278.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
BEA,87,125.17,3.0,1.0,50.25,49.667,25.253,197.0,262.0,160.0,200.0,False,SOFT,3.0,True,Haas F1 Team,1,Q
BEA,87,125.275,4.0,1.0,55.178,49.618,20.479,119.0,265.0,261.0,252.0,False,SOFT,4.0,True,Haas F1 Team,1,Q
BEA,87,91.421,5.0,1.0,33.043,40.452,17.926,275.0,325.0,266.0,277.0,True,SOFT,5.0,True,Haas F1 Team,1,Q
BEA,87,91.09,8.0,2.0,32.824,40.421,17.845,280.0,319.0,263.0,277.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
PER,11,92.788,2.0,1.0,33.641,40.983,18.164,277.0,324.0,256.0,277.0,True,SOFT,2.0,True,Cadillac,1,Q
PER,11,92.206,5.0,2.0,33.512,40.667,18.027,279.0,328.0,250.0,283.0,True,SOFT,2.0,True,Cadillac,1,Q
BOT,77,93.028,2.0,1.0,33.835,41.216,17.977,278.0,330.0,270.0,286.0,True,SOFT,2.0,True,Cadillac,1,Q
BOT,77,92.598,5.0,2.0,33.655,40.961,17.982,282.0,331.0,260.0,284.0,True,SOFT,2.0,True,Cadillac,1,Q
BOT,77,92.33,8.0,3.0,33.362,41.021,17.947,281.0,328.0,260.0,285.0,True,SOFT,2.0,True,Cadillac,1,Q
ALO,14,93.846,2.0,1.0,34.058,41.685,18.103,267.0,329.0,249.0,282.0,True,SOFT,2.0,True,Aston Martin,1,Q
ALO,14,93.392,5.0,2.0,33.759,41.491,18.142,268.0,329.0,250.0,281.0,True,SOFT,2.0,True,Aston Martin,1,Q
ALO,14,92.646,8.0,3.0,33.536,41.206,17.904,270.0,328.0,254.0,280.0,True,SOFT,2.0,True,Aston Martin,1,Q
STR,18,94.408,2.0,1.0,34.2,41.99,18.218,267.0,323.0,259.0,275.0,True,SOFT,2.0,True,Aston Martin,1,Q
STR,18,92.92,5.0,2.0,33.631,41.341,17.948,266.0,327.0,259.0,277.0,True,SOFT,2.0,True,Aston Martin,1,Q
STR,18,93.333,8.0,3.0,33.595,41.546,18.192,264.0,316.0,260.0,272.0,False,SOFT,2.0,True,Aston Martin,1,Q
