Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Session
PIA,81,87.052,14.0,5.0,30.514,39.277,17.261,288.0,301.0,271.0,296.0,True,SOFT,2.0,True,McLaren,1,Q
PIA,81,87.027,17.0,6.0,30.625,39.197,17.205,287.0,299.0,271.0,294.0,True,SOFT,2.0,True,McLaren,1,Q
LEC,16,88.571,2.0,1.0,30.911,40.08,17.58,286.0,298.0,270.0,294.0,True,SOFT,2.0,True,Ferrari,1,Q
LEC,16,87.92,5.0,2.0,30.67,39.841,17.409,289.0,300.0,271.0,296.0,True,SOFT,5.0,False,Ferrari,1,Q
LEC,16,87.866,8.0,3.0,30.681,39.774,17.411,287.0,302.0,271.0,298.0,True,SOFT,8.0,False,Ferrari,1,Q
LEC,16,87.6,11.0,4.0,30.735,39.49,17.375,288.0,299.0,270.0,297.0,True,SOFT,2.0,True,Ferrari,1,Q
LEC,16,87.555,14.0,5.0,30.552,39.604,17.399,289.0,299.0,270.0,296.0,True,SOFT,5.0,False,Ferrari,1,Q
LEC,16,87.299,17.0,6.0,30.535,39.352,17.412,288.0,299.0,271.0,295.0,True,SOFT,2.0,True,Ferrari,1,Q
LEC,16,87.472,20.0,7.0,30.594,39.586,17.292,288.0,298.0,272.0,293.0,False,SOFT,2.0,True,Ferrari,1,Q
RUS,63,88.201,2.0,1.0,30.807,39.829,17.565,287.0,301.0,270.0,295.0,True,SOFT,2.0,True,Mercedes,1,Q
RUS,63,87.843,5.0,2.0,30.738,39.662,17.443,288.0,304.0,273.0,297.0,True,SOFT,5.0,False,Mercedes,1,Q
RUS,63,87.4,8.0,3.0,30.458,39.573,17.369,288.0,306.0,272.0,298.0,True,SOFT,2.0,True,Mercedes,1,Q
RUS,63,87.318,13.0,5.0,30.376,39.599,17.343,288.0,303.0,272.0,297.0,True,SOFT,2.0,True,Mercedes,1,Q
RUS,63,87.504,16.0,6.0,30.663,39.56,17.281,288.0,302.0,273.0,296.0,False,SOFT,2.0,True,Mercedes,1,Q
ANT,12,89.117,2.0,1.0,31.284,40.191,17.642,286.0,299.0,271.0,293.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,87.968,5.0,2.0,30.9,39.685,17.383,287.0,304.0,270.0,297.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,87.902,8.0,3.0,30.817,39.699,17.386,288.0,305.0,270.0,297.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,87.639,11.0,4.0,30.75,39.594,17.295,287.0,303.0,269.0,294.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,88.222,14.0,5.0,30.971,39.875,17.376,287.0,303.0,271.0,296.0,True,SOFT,5.0,False,Mercedes,1,Q
ANT,12,87.555,17.0,6.0,30.669,39.503,17.383,287.0,301.0,271.0,295.0,True,SOFT,2.0,True,Mercedes,1,Q
HAD,6,89.203,2.0,1.0,31.337,40.364,17.502,287.0,300.0,267.0,295.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HAD,6,88.278,5.0,2.0,30.924,39.881,17.473,287.0,300.0,268.0,296.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HAD,6,87.978,8.0,3.0,30.773,39.799,17.406,288.0,299.0,270.0,295.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HAD,6,87.775,11.0,4.0,30.783,39.591,17.401,287.0,301.0,269.0,297.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HAD,6,87.871,14.0,5.0,30.693,39.695,17.483,288.0,299.0,270.0,296.0,True,SOFT,5.0,False,Racing Bulls,1,Q
HAD,6,87.569,17.0,6.0,30.663,39.471,17.435,288.0,299.0,270.0,295.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HAM,44,89.167,2.0,1.0,31.38,40.219,17.568,286.0,299.0,271.0,296.0,True,MEDIUM,2.0,True,Ferrari,1,Q
HAM,44,88.34,5.0,2.0,30.752,40.013,17.575,288.0,299.0,270.0,294.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,129.492,6.0,2.0,51.173,53.275,25.044,244.0,245.0,115.0,210.0,False,SOFT,3.0,True,Ferrari,1,Q
HAM,44,123.77,7.0,2.0,46.76,49.933,27.077,241.0,250.0,272.0,194.0,False,SOFT,4.0,True,Ferrari,1,Q
HAM,44,87.942,8.0,2.0,30.673,39.776,17.493,289.0,300.0,272.0,297.0,True,SOFT,5.0,True,Ferrari,1,Q
HAM,44,87.808,11.0,3.0,30.586,39.777,17.445,287.0,301.0,272.0,298.0,True,SOFT,8.0,False,Ferrari,1,Q
HAM,44,87.61,14.0,4.0,30.699,39.454,17.457,289.0,298.0,268.0,296.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,87.668,19.0,6.0,30.594,39.633,17.441,288.0,299.0,272.0,296.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,87.61,22.0,7.0,30.506,39.698,17.406,289.0,299.0,271.0,296.0,False,SOFT,2.0,True,Ferrari,1,Q
ALB,23,88.744,2.0,1.0,30.974,40.202,17.568,287.0,302.0,270.0,297.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,88.218,5.0,2.0,30.763,39.851,17.604,288.0,300.0,272.0,295.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,87.783,8.0,3.0,30.714,39.651,17.418,288.0,305.0,273.0,296.0,True,SOFT,2.0,True,Williams,1,Q
ALB,23,87.832,13.0,5.0,30.807,39.581,17.444,287.0,303.0,272.0,296.0,False,SOFT,2.0,True,Williams,1,Q
ALB,23,88.106,16.0,6.0,30.722,39.941,17.443,288.0,303.0,272.0,297.0,True,SOFT,5.0,False,Williams,1,Q
ALB,23,87.615,19.0,7.0,30.604,39.612,17.399,289.0,301.0,272.0,294.0,True,SOFT,2.0,True,Williams,1,Q
BEA,87,89.434,2.0,1.0,31.363,40.35,17.721,285.0,296.0,269.0,291.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
BEA,87,88.327,5.0,2.0,30.807,39.963,17.557,287.0,299.0,268.0,296.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
BEA,87,88.228,8.0,3.0,30.831,39.938,17.459,286.0,299.0,268.0,297.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
BEA,87,88.146,11.0,4.0,30.82,39.873,17.453,286.0,298.0,270.0,296.0,True,SOFT,5.0,False,Haas F1 Team,1,Q
BEA,87,87.711,14.0,5.0,30.669,39.639,17.403,286.0,299.0,270.0,295.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
BEA,87,88.09,17.0,6.0,30.914,39.671,17.505,286.0,297.0,269.0,294.0,True,SOFT,5.0,False,Haas F1 Team,1,Q
BEA,87,87.867,20.0,7.0,30.646,39.653,17.568,287.0,296.0,267.0,294.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
GAS,10,88.771,2.0,1.0,30.892,40.254,17.625,286.0,297.0,270.0,296.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,88.186,5.0,2.0,30.666,40.091,17.429,286.0,297.0,270.0,295.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,87.98,8.0,3.0,30.72,39.863,17.397,287.0,300.0,271.0,299.0,True,SOFT,2.0,True,Alpine,1,Q
GAS,10,87.822,11.0,4.0,30.593,39.84,17.389,287.0,298.0,270.0,296.0,True,SOFT,2.0,True,Alpine,1,Q
SAI,55,89.523,2.0,1.0,31.451,40.39,17.682,284.0,302.0,270.0,295.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,125.72,3.0,1.0,46.132,54.773,24.815,228.0,257.0,88.0,230.0,False,SOFT,3.0,True,Williams,1,Q
SAI,55,126.745,4.0,1.0,56.597,50.512,19.636,265.0,273.0,273.0,277.0,False,SOFT,4.0,True,Williams,1,Q
SAI,55,88.563,5.0,1.0,30.968,40.028,17.567,287.0,303.0,272.0,298.0,True,SOFT,5.0,True,Williams,1,Q
SAI,55,88.209,8.0,2.0,30.935,39.794,17.48,288.0,302.0,271.0,296.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,88.054,11.0,3.0,30.764,39.882,17.408,289.0,305.0,271.0,297.0,True,SOFT,2.0,True,Williams,1,Q
SAI,55,87.836,14.0,4.0,30.76,39.579,17.497,287.0,303.0,270.0,298.0,True,SOFT,2.0,True,Williams,1,Q
ALO,14,89.089,2.0,1.0,30.919,40.392,17.778,287.0,299.0,268.0,296.0,True,SOFT,2.0,True,Aston Martin,1,Q
ALO,14,88.337,5.0,2.0,30.725,39.982,17.63,287.0,299.0,269.0,295.0,True,SOFT,2.0,True,Aston Martin,1,Q
ALO,14,88.118,8.0,3.0,30.667,39.878,17.573,285.0,301.0,268.0,295.0,True,SOFT,2.0,True,Aston Martin,1,Q
ALO,14,87.897,11.0,4.0,30.633,39.705,17.559,287.0,299.0,269.0,294.0,True,SOFT,2.0,True,Aston Martin,1,Q
LAW,30,89.007,2.0,1.0,31.16,40.189,17.658,287.0,300.0,271.0,295.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LAW,30,88.554,5.0,2.0,31.194,39.833,17.527,285.0,299.0,270.0,296.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LAW,30,88.283,8.0,3.0,30.956,39.871,17.456,286.0,301.0,271.0,298.0,True,SOFT,2.0,True,Racing Bulls,1,Q
LAW,30,87.906,11.0,4.0,30.879,39.634,17.393,287.0,302.0,271.0,296.0,True,SOFT,2.0,True,Racing Bulls,1,Q
HUL,27,89.512,2.0,1.0,31.46,40.333,17.719,285.0,296.0,270.0,291.0,True,SOFT,2.0,True,Audi,1,Q
HUL,27,88.857,5.0,2.0,31.132,40.06,17.665,288.0,299.0,272.0,295.0,True,SOFT,2.0,True,Audi,1,Q
HUL,27,88.57,8.0,3.0,31.082,39.984,17.504,288.0,300.0,272.0,297.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,89.361,2.0,1.0,31.416,40.271,17.674,284.0,296.0,270.0,291.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,88.768,5.0,2.0,30.974,40.155,17.639,287.0,297.0,271.0,293.0,True,SOFT,2.0,True,Audi,1,Q
BOR,5,88.622,8.0,3.0,31.08,40.0,17.542,287.0,297.0,271.0,293.0,True,SOFT,2.0,True,Audi,1,Q
OCO,31,89.724,2.0,1.0,31.371,40.473,17.88,284.0,296.0,269.0,291.0,True,SOFT,2.0,False,Haas F1 Team,1,Q
OCO,31,88.901,5.0,2.0,31.012,40.175,17.714,287.0,298.0,270.0,296.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
OCO,31,88.696,8.0,3.0,31.041,40.137,17.518,286.0,296.0,271.0,295.0,True,SOFT,2.0,True,Haas F1 Team,1,Q
STR,18,89.271,2.0,1.0,31.034,40.483,17.754,285.0,297.0,268.0,295.0,True,SOFT,2.0,True,Aston Martin,1,Q
