Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:50:11.190000,GAS,10,0 days 00:01:43.096000,11.0,3.0,,0 days 00:50:09.486000,0 days 00:00:33.550000,0 days 00:00:40.827000,0 days 00:00:28.719000,0 days 00:49:01.644000,0 days 00:49:42.471000,0 days 00:50:11.190000,271.0,306.0,,203.0,False,MEDIUM,11.0,False,Alpine,0 days 00:48:28.094000,2026-03-28 03:05:04.734,1,,,,False,False,FP3
0 days 01:02:14.967000,GAS,10,,12.0,4.0,0 days 01:00:28.006000,,,0 days 00:00:45.021000,0 days 00:00:24.721000,,0 days 01:01:50.496000,0 days 01:02:15.121000,255.0,256.0,253.0,252.0,False,SOFT,1.0,True,Alpine,0 days 00:50:11.190000,2026-03-28 03:06:47.830,12,,,,False,False,FP3
0 days 01:03:46.092000,GAS,10,0 days 00:01:31.125000,13.0,4.0,,,0 days 00:00:32.972000,0 days 00:00:40.377000,0 days 00:00:17.776000,0 days 01:02:47.939000,0 days 01:03:28.316000,0 days 01:03:46.092000,274.0,328.0,269.0,282.0,True,SOFT,2.0,True,Alpine,0 days 01:02:14.967000,2026-03-28 03:18:51.607,1,,,,False,True,FP3
0 days 01:06:13.262000,GAS,10,0 days 00:02:27.170000,14.0,4.0,,,0 days 00:00:53.581000,0 days 00:01:06.424000,0 days 00:00:27.165000,0 days 01:04:39.673000,0 days 01:05:46.097000,0 days 01:06:13.262000,154.0,172.0,180.0,184.0,False,SOFT,3.0,True,Alpine,0 days 01:03:46.092000,2026-03-28 03:20:22.732,1,,,,False,True,FP3
0 days 01:08:13.287000,GAS,10,0 days 00:02:00.025000,15.0,4.0,,,0 days 00:00:51.459000,0 days 00:00:47.479000,0 days 00:00:21.087000,0 days 01:07:04.721000,0 days 01:07:52.200000,0 days 01:08:13.287000,208.0,257.0,257.0,254.0,False,SOFT,4.0,True,Alpine,0 days 01:06:13.262000,2026-03-28 03:22:49.902,1,,,,False,True,FP3
0 days 01:09:44.369000,GAS,10,0 days 00:01:31.082000,16.0,4.0,,,0 days 00:00:32.971000,0 days 00:00:40.346000,0 days 00:00:17.765000,0 days 01:08:46.258000,0 days 01:09:26.604000,0 days 01:09:44.369000,275.0,325.0,267.0,280.0,True,SOFT,5.0,True,Alpine,0 days 01:08:13.287000,2026-03-28 03:24:49.927,1,,,,False,True,FP3
0 days 01:12:03.710000,GAS,10,0 days 00:02:19.341000,17.0,4.0,,,0 days 00:00:55.464000,0 days 00:01:02.369000,0 days 00:00:21.508000,0 days 01:10:39.833000,0 days 01:11:42.202000,0 days 01:12:03.710000,136.0,273.0,264.0,262.0,False,SOFT,6.0,True,Alpine,0 days 01:09:44.369000,2026-03-28 03:26:21.009,1,,,,False,True,FP3
0 days 01:13:35.286000,GAS,10,0 days 00:01:31.576000,18.0,4.0,,,0 days 00:00:33.026000,0 days 00:00:40.818000,0 days 00:00:17.732000,0 days 01:12:36.736000,0 days 01:13:17.554000,0 days 01:13:35.286000,273.0,330.0,266.0,282.0,False,SOFT,7.0,True,Alpine,0 days 01:12:03.710000,2026-03-28 03:28:40.350,1,,,,False,True,FP3
0 days 01:15:45.826000,GAS,10,0 days 00:02:10.540000,19.0,4.0,,,0 days 00:00:46.780000,0 days 00:00:53.795000,0 days 00:00:29.965000,0 days 01:14:22.066000,0 days 01:15:15.861000,0 days 01:15:45.826000,214.0,240.0,93.0,174.0,False,SOFT,8.0,True,Alpine,0 days 01:13:35.286000,2026-03-28 03:30:11.926,1,,,,False,True,FP3
0 days 01:18:11.693000,GAS,10,0 days 00:02:25.867000,20.0,4.0,,0 days 01:18:10.328000,0 days 00:01:13.862000,0 days 00:00:43.259000,0 days 00:00:28.746000,0 days 01:16:59.688000,0 days 01:17:42.947000,0 days 01:18:11.693000,277.0,252.0,,192.0,False,SOFT,9.0,True,Alpine,0 days 01:15:45.826000,2026-03-28 03:32:22.466,1,,,,False,False,FP3
0 days 00:18:58.693000,PER,11,,1.0,1.0,0 days 00:17:14.939000,,,0 days 00:00:44.058000,0 days 00:00:22.004000,,0 days 00:18:36.872000,0 days 00:18:58.778000,264.0,267.0,246.0,242.0,False,SOFT,1.0,True,Cadillac,0 days 00:17:14.939000,2026-03-28 02:33:51.579,1,,,,False,False,FP3
0 days 00:20:45.041000,PER,11,0 days 00:01:46.348000,2.0,1.0,,,0 days 00:00:34.598000,0 days 00:00:46.555000,0 days 00:00:25.195000,0 days 00:19:33.291000,0 days 00:20:19.846000,0 days 00:20:45.041000,252.0,251.0,201.0,188.0,True,SOFT,2.0,True,Cadillac,0 days 00:18:58.693000,2026-03-28 02:35:35.333,1,,,,False,True,FP3
0 days 00:22:46.238000,PER,11,0 days 00:02:01.197000,3.0,1.0,,,0 days 00:00:44.369000,0 days 00:00:52.284000,0 days 00:00:24.544000,0 days 00:21:29.410000,0 days 00:22:21.694000,0 days 00:22:46.238000,239.0,270.0,262.0,216.0,False,SOFT,3.0,True,Cadillac,0 days 00:20:45.041000,2026-03-28 02:37:21.681,1,,,,False,True,FP3
0 days 00:24:19.562000,PER,11,0 days 00:01:33.324000,4.0,1.0,,,0 days 00:00:33.747000,0 days 00:00:41.124000,0 days 00:00:18.453000,0 days 00:23:19.985000,0 days 00:24:01.109000,0 days 00:24:19.562000,277.0,325.0,243.0,279.0,True,SOFT,4.0,True,Cadillac,0 days 00:22:46.238000,2026-03-28 02:39:22.878,1,,,,False,True,FP3
0 days 00:26:53.734000,PER,11,,5.0,1.0,,,0 days 00:01:03.757000,0 days 00:01:08.726000,0 days 00:00:21.722000,0 days 00:25:23.474000,0 days 00:26:32.201000,0 days 00:26:53.826000,164.0,234.0,266.0,254.0,False,SOFT,5.0,True,Cadillac,0 days 00:24:19.562000,2026-03-28 02:40:56.202,1,,,,False,False,FP3
0 days 00:28:29.680000,PER,11,0 days 00:01:35.946000,6.0,1.0,,,0 days 00:00:33.620000,0 days 00:00:41.157000,0 days 00:00:21.169000,0 days 00:27:27.354000,0 days 00:28:08.511000,0 days 00:28:29.680000,279.0,318.0,217.0,277.0,False,SOFT,6.0,True,Cadillac,0 days 00:26:53.734000,2026-03-28 02:43:30.374,1,,,,False,True,FP3
0 days 00:30:55.958000,PER,11,0 days 00:02:26.278000,7.0,1.0,,0 days 00:30:54.395000,0 days 00:01:04.736000,0 days 00:00:56.994000,0 days 00:00:24.548000,0 days 00:29:34.416000,0 days 00:30:31.410000,0 days 00:30:55.958000,99.0,275.0,,262.0,False,SOFT,7.0,True,Cadillac,0 days 00:28:29.680000,2026-03-28 02:45:06.320,1,,,,False,False,FP3
0 days 00:48:36.043000,PER,11,,8.0,2.0,0 days 00:46:51.431000,,,0 days 00:00:44.416000,0 days 00:00:21.452000,,0 days 00:48:14.630000,0 days 00:48:36.043000,262.0,270.0,257.0,258.0,False,SOFT,8.0,False,Cadillac,0 days 00:30:55.958000,2026-03-28 02:47:32.598,1,,,,False,False,FP3
0 days 00:50:09.391000,PER,11,0 days 00:01:33.348000,9.0,2.0,,,0 days 00:00:33.787000,0 days 00:00:41.230000,0 days 00:00:18.331000,0 days 00:49:09.830000,0 days 00:49:51.060000,0 days 00:50:09.391000,276.0,321.0,255.0,277.0,False,SOFT,9.0,False,Cadillac,0 days 00:48:36.043000,2026-03-28 03:05:12.683,1,,,,False,True,FP3
