Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:42:44.910000,ANT,12,,9.0,4.0,0 days 00:40:35.984000,,,0 days 00:00:43.979000,0 days 00:00:31.319000,,0 days 00:42:13.622000,0 days 00:42:44.946000,149.0,158.0,287.0,280.0,False,SOFT,1.0,True,Mercedes,0 days 00:32:05.150000,2025-05-03 20:33:25.177,1,,,,False,False,Q
0 days 00:44:11.516000,ANT,12,0 days 00:01:26.606000,10.0,4.0,,,0 days 00:00:28.552000,0 days 00:00:33.218000,0 days 00:00:24.836000,0 days 00:43:13.462000,0 days 00:43:46.680000,0 days 00:44:11.516000,222.0,191.0,285.0,338.0,True,SOFT,2.0,True,Mercedes,0 days 00:42:44.910000,2025-05-03 20:44:04.937,1,,,,False,True,Q
0 days 00:46:38.403000,ANT,12,0 days 00:02:26.887000,11.0,4.0,,0 days 00:45:57.282000,0 days 00:00:35.975000,0 days 00:00:39.707000,0 days 00:01:11.205000,0 days 00:44:47.491000,0 days 00:45:27.198000,0 days 00:46:38.403000,182.0,159.0,,248.0,False,SOFT,3.0,True,Mercedes,0 days 00:44:11.516000,2025-05-03 20:45:31.543,1,,,,False,False,Q
0 days 00:51:20.035000,ANT,12,,12.0,5.0,0 days 00:49:17.551000,,,0 days 00:00:42.533000,0 days 00:00:32.503000,,0 days 00:50:48.018000,0 days 00:51:20.240000,162.0,133.0,285.0,130.0,False,SOFT,1.0,True,Mercedes,0 days 00:46:38.403000,2025-05-03 20:47:58.430,1,,,,False,False,Q
0 days 00:52:46.844000,ANT,12,0 days 00:01:26.809000,13.0,5.0,,,0 days 00:00:28.645000,0 days 00:00:33.334000,0 days 00:00:24.830000,0 days 00:51:48.680000,0 days 00:52:22.014000,0 days 00:52:46.844000,223.0,193.0,284.0,340.0,False,SOFT,2.0,True,Mercedes,0 days 00:51:20.035000,2025-05-03 20:52:40.062,1,,,,False,True,Q
0 days 00:54:41.289000,ANT,12,0 days 00:01:54.445000,14.0,5.0,,0 days 00:54:35.455000,0 days 00:00:38.101000,0 days 00:00:40.336000,0 days 00:00:36.008000,0 days 00:53:24.945000,0 days 00:54:05.281000,0 days 00:54:41.289000,188.0,158.0,,236.0,False,SOFT,3.0,True,Mercedes,0 days 00:52:46.844000,2025-05-03 20:54:06.871,1,,,,False,False,Q
0 days 01:04:50.671000,ANT,12,,15.0,6.0,0 days 01:02:48.724000,,,0 days 00:00:42.641000,0 days 00:00:27.689000,,0 days 01:04:23.106000,0 days 01:04:50.672000,152.0,147.0,286.0,271.0,False,SOFT,1.0,True,Mercedes,0 days 00:54:41.289000,2025-05-03 20:56:01.316,1,,,,False,False,Q
0 days 01:06:17.406000,ANT,12,0 days 00:01:26.735000,16.0,6.0,,,0 days 00:00:28.686000,0 days 00:00:33.177000,0 days 00:00:24.872000,0 days 01:05:19.357000,0 days 01:05:52.534000,0 days 01:06:17.406000,223.0,192.0,286.0,340.0,True,SOFT,2.0,True,Mercedes,0 days 01:04:50.671000,2025-05-03 21:06:10.698,1,,,,False,True,Q
0 days 01:08:08.670000,ANT,12,0 days 00:01:51.264000,17.0,6.0,,0 days 01:08:02.916000,0 days 00:00:35.576000,0 days 00:00:39.720000,0 days 00:00:35.968000,0 days 01:06:52.982000,0 days 01:07:32.702000,0 days 01:08:08.670000,185.0,162.0,,228.0,False,SOFT,3.0,True,Mercedes,0 days 01:06:17.406000,2025-05-03 21:07:37.433,1,,,,False,False,Q
0 days 01:13:01.881000,ANT,12,,18.0,7.0,0 days 01:10:47.509000,,,0 days 00:00:38.656000,0 days 00:00:27.249000,,0 days 01:12:34.719000,0 days 01:13:02.119000,166.0,154.0,287.0,278.0,False,SOFT,1.0,True,Mercedes,0 days 01:08:08.670000,2025-05-03 21:09:28.697,1,,,,False,False,Q
0 days 01:14:28.152000,ANT,12,0 days 00:01:26.271000,19.0,7.0,,,0 days 00:00:28.484000,0 days 00:00:32.983000,0 days 00:00:24.804000,0 days 01:13:30.365000,0 days 01:14:03.348000,0 days 01:14:28.152000,222.0,192.0,287.0,340.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:01.881000,2025-05-03 21:14:21.908,1,,,,False,True,Q
0 days 01:16:36.675000,ANT,12,0 days 00:02:08.523000,20.0,7.0,,0 days 01:16:27.242000,0 days 00:00:36.651000,0 days 00:00:48.241000,0 days 00:00:43.631000,0 days 01:15:04.803000,0 days 01:15:53.044000,0 days 01:16:36.675000,163.0,146.0,,240.0,False,SOFT,3.0,True,Mercedes,0 days 01:14:28.152000,2025-05-03 21:15:48.179,1,,,,False,False,Q
0 days 00:17:33.322000,PIA,81,,1.0,1.0,0 days 00:15:35.266000,,,0 days 00:00:43.541000,0 days 00:00:32.392000,,0 days 00:17:00.964000,0 days 00:17:33.371000,137.0,103.0,286.0,275.0,False,SOFT,4.0,False,McLaren,0 days 00:15:35.266000,2025-05-03 20:16:55.293,1,,,,False,False,Q
0 days 00:19:00.629000,PIA,81,0 days 00:01:27.307000,2.0,1.0,,,0 days 00:00:28.902000,0 days 00:00:33.467000,0 days 00:00:24.938000,0 days 00:18:02.224000,0 days 00:18:35.691000,0 days 00:19:00.629000,224.0,192.0,286.0,336.0,True,SOFT,5.0,False,McLaren,0 days 00:17:33.322000,2025-05-03 20:18:53.349,1,,,,False,True,Q
0 days 00:20:53.058000,PIA,81,0 days 00:01:52.429000,3.0,1.0,,0 days 00:20:48.023000,0 days 00:00:36.920000,0 days 00:00:39.524000,0 days 00:00:35.985000,0 days 00:19:37.549000,0 days 00:20:17.073000,0 days 00:20:53.058000,179.0,152.0,,229.0,False,SOFT,6.0,False,McLaren,0 days 00:19:00.629000,2025-05-03 20:20:20.656,1,,,,False,False,Q
0 days 00:24:59.213000,PIA,81,,4.0,2.0,0 days 00:22:54.511000,,,0 days 00:00:38.772000,0 days 00:00:31.756000,,0 days 00:24:27.590000,0 days 00:24:59.397000,186.0,116.0,287.0,297.0,False,SOFT,1.0,True,McLaren,0 days 00:20:53.058000,2025-05-03 20:22:13.085,1,,,,False,False,Q
0 days 00:26:26.219000,PIA,81,0 days 00:01:27.006000,5.0,2.0,,,0 days 00:00:28.671000,0 days 00:00:33.468000,0 days 00:00:24.867000,0 days 00:25:27.884000,0 days 00:26:01.352000,0 days 00:26:26.219000,219.0,192.0,287.0,335.0,True,SOFT,2.0,True,McLaren,0 days 00:24:59.213000,2025-05-03 20:26:19.240,1,,,,False,True,Q
0 days 00:28:25.343000,PIA,81,0 days 00:01:59.124000,6.0,2.0,,,0 days 00:00:44.145000,0 days 00:00:41.881000,0 days 00:00:33.098000,0 days 00:27:10.364000,0 days 00:27:52.245000,0 days 00:28:25.343000,172.0,140.0,143.0,222.0,False,SOFT,3.0,True,McLaren,0 days 00:26:26.219000,2025-05-03 20:27:46.246,1,,,,False,True,Q
0 days 00:31:19.522000,PIA,81,0 days 00:02:54.179000,7.0,2.0,,0 days 00:30:40.999000,0 days 00:00:46.532000,0 days 00:00:50.019000,0 days 00:01:17.628000,0 days 00:29:11.875000,0 days 00:30:01.894000,0 days 00:31:19.522000,170.0,104.0,,165.0,False,SOFT,4.0,True,McLaren,0 days 00:28:25.343000,2025-05-03 20:29:45.370,1,,,,False,False,Q
0 days 00:42:14.950000,PIA,81,,8.0,3.0,0 days 00:40:03.535000,,,0 days 00:00:43.886000,0 days 00:00:29.854000,,0 days 00:41:45.145000,0 days 00:42:14.950000,198.0,106.0,288.0,312.0,False,SOFT,1.0,True,McLaren,0 days 00:31:19.522000,2025-05-03 20:32:39.549,1,,,,False,False,Q
0 days 00:43:41.219000,PIA,81,0 days 00:01:26.269000,9.0,3.0,,,0 days 00:00:28.413000,0 days 00:00:33.032000,0 days 00:00:24.824000,0 days 00:42:43.363000,0 days 00:43:16.395000,0 days 00:43:41.219000,226.0,192.0,286.0,333.0,True,SOFT,2.0,True,McLaren,0 days 00:42:14.950000,2025-05-03 20:43:34.977,1,,,,False,True,Q
