Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:55:24.640000,ALO,14,0 days 00:01:15.294000,20.0,3.0,,,0 days 00:00:19.922000,0 days 00:00:35.434000,0 days 00:00:19.938000,0 days 00:54:29.268000,0 days 00:55:04.702000,0 days 00:55:24.640000,206.0,194.0,258.0,277.0,True,SOFT,5.0,True,Aston Martin,0 days 00:54:09.346000,2026-06-05 15:41:21.353,1,,,,False,True,FP2
0 days 00:57:00.119000,ALO,14,0 days 00:01:35.479000,21.0,3.0,,,0 days 00:00:25.815000,0 days 00:00:46.209000,0 days 00:00:23.455000,0 days 00:55:50.455000,0 days 00:56:36.664000,0 days 00:57:00.119000,169.0,169.0,255.0,262.0,False,SOFT,6.0,True,Aston Martin,0 days 00:55:24.640000,2026-06-05 15:42:36.647,1,,,,False,True,FP2
0 days 00:58:21.192000,ALO,14,0 days 00:01:21.073000,22.0,3.0,,,0 days 00:00:20.002000,0 days 00:00:38.985000,0 days 00:00:22.086000,0 days 00:57:20.121000,0 days 00:57:59.106000,0 days 00:58:21.192000,208.0,169.0,256.0,260.0,False,SOFT,7.0,True,Aston Martin,0 days 00:57:00.119000,2026-06-05 15:44:12.126,1,,,,False,True,FP2
0 days 01:04:11.991000,ALO,14,,23.0,3.0,,0 days 00:59:36.640000,0 days 00:00:19.934000,0 days 00:00:39.887000,,0 days 00:58:41.312000,0 days 00:59:21.232000,,209.0,165.0,,256.0,False,SOFT,8.0,True,Aston Martin,0 days 00:58:21.192000,2026-06-05 15:45:33.199,1,,,,False,False,FP2
0 days 01:05:46.447000,ALO,14,0 days 00:01:34.456000,24.0,4.0,0 days 01:04:12.590000,,0 days 00:00:25.613000,0 days 00:00:41.441000,0 days 00:00:27.402000,0 days 01:04:37.604000,0 days 01:05:19.045000,0 days 01:05:46.447000,132.0,164.0,249.0,260.0,False,SOFT,9.0,False,Aston Martin,0 days 01:04:11.991000,2026-06-05 15:51:23.998,1,,,,False,False,FP2
0 days 01:07:06.756000,ALO,14,0 days 00:01:20.309000,25.0,4.0,,,0 days 00:00:21.499000,0 days 00:00:37.542000,0 days 00:00:21.268000,0 days 01:06:07.946000,0 days 01:06:45.488000,0 days 01:07:06.756000,182.0,178.0,248.0,271.0,False,SOFT,10.0,False,Aston Martin,0 days 01:05:46.447000,2026-06-05 15:52:58.454,1,,,,False,True,FP2
0 days 01:11:27.538000,ALO,14,,26.0,4.0,,0 days 01:08:31.726000,0 days 00:00:21.008000,,,0 days 01:07:27.985000,,,192.0,,,,False,SOFT,11.0,False,Aston Martin,0 days 01:07:06.756000,2026-06-05 15:54:18.763,125,,,,False,False,FP2
0 days 01:13:00.946000,ALO,14,0 days 00:01:33.408000,27.0,5.0,0 days 01:11:28.176000,,0 days 00:00:27.954000,0 days 00:00:41.597000,0 days 00:00:23.857000,0 days 01:11:55.492000,0 days 01:12:37.089000,0 days 01:13:00.946000,159.0,169.0,243.0,252.0,False,SOFT,16.0,False,Aston Martin,0 days 01:11:28.176000,2026-06-05 15:58:40.183,1,,,,False,False,FP2
0 days 01:15:08.452000,ALO,14,0 days 00:02:07.506000,28.0,5.0,,,0 days 00:00:22.587000,0 days 00:00:43.852000,0 days 00:01:01.067000,0 days 01:13:23.533000,0 days 01:14:07.385000,0 days 01:15:08.452000,169.0,162.0,4.0,171.0,False,SOFT,17.0,False,Aston Martin,0 days 01:13:00.946000,2026-06-05 16:00:12.953,1,,,,False,True,FP2
0 days 01:17:06.650000,ALO,14,0 days 00:01:58.198000,29.0,5.0,,,0 days 00:00:26.303000,0 days 00:00:43.572000,0 days 00:00:48.323000,0 days 01:15:34.755000,0 days 01:16:18.327000,0 days 01:17:06.650000,149.0,161.0,6.0,194.0,False,SOFT,18.0,False,Aston Martin,0 days 01:15:08.452000,2026-06-05 16:02:20.459,1,,,,False,True,FP2
