Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,TrackTemp,AirTemp,Humidity
0 days 01:13:13.367000,HUL,27,0 days 00:01:53.955000,20.0,3.0,,,0 days 00:00:32.254000,0 days 00:00:51.262000,0 days 00:00:30.439000,0 days 01:11:51.666000,0 days 01:12:42.928000,0 days 01:13:13.367000,301.0,194.0,209.0,300.0,False,HARD,16.0,False,Audi,0 days 01:11:19.412000,2026-07-17 12:27:42.584,12,,,,False,True,FP1,35.8,23.7,41.1
0 days 01:15:07.485000,HUL,27,0 days 00:01:54.118000,21.0,3.0,,,0 days 00:00:32.542000,0 days 00:00:51.207000,0 days 00:00:30.369000,0 days 01:13:45.909000,0 days 01:14:37.116000,0 days 01:15:07.485000,303.0,196.0,208.0,294.0,False,HARD,17.0,False,Audi,0 days 01:13:13.367000,2026-07-17 12:29:36.539,1,,,,False,True,FP1,35.0,23.6,41.9
0 days 01:17:33.825000,HUL,27,0 days 00:02:26.340000,22.0,3.0,,,0 days 00:00:38.356000,0 days 00:01:01.003000,0 days 00:00:46.981000,0 days 01:15:45.841000,0 days 01:16:46.844000,0 days 01:17:33.825000,223.0,155.0,32.0,235.0,False,HARD,18.0,False,Audi,0 days 01:15:07.485000,2026-07-17 12:31:30.657,1,,,,False,True,FP1,34.8,23.5,42.1
0 days 01:20:17.358000,HUL,27,,23.0,3.0,,0 days 01:20:13.496000,0 days 00:01:16.369000,0 days 00:00:52.517000,0 days 00:00:34.607000,0 days 01:18:50.405000,0 days 01:19:42.908000,0 days 01:20:17.358000,299.0,197.0,,280.0,False,HARD,19.0,False,Audi,0 days 01:17:33.825000,2026-07-17 12:33:56.997,12,,,,False,False,FP1,34.9,23.4,42.1
0 days 00:17:24.118000,LAW,30,,1.0,1.0,0 days 00:15:02.717000,,,0 days 00:01:00.724000,0 days 00:00:39.212000,,0 days 00:16:45.038000,0 days 00:17:24.157000,235.0,170.0,217.0,239.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:15:02.717000,2026-07-17 11:31:25.889,1,,,,False,False,FP1,41.5,23.9,43.4
0 days 00:19:14.236000,LAW,30,0 days 00:01:50.118000,2.0,1.0,,,0 days 00:00:31.418000,0 days 00:00:49.355000,0 days 00:00:29.345000,0 days 00:17:55.536000,0 days 00:18:44.891000,0 days 00:19:14.236000,313.0,208.0,195.0,290.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:17:24.118000,2026-07-17 11:33:47.290,1,,,,False,True,FP1,42.8,24.1,43.6
0 days 00:22:10.868000,LAW,30,,3.0,1.0,,,0 days 00:00:49.670000,0 days 00:01:19.113000,0 days 00:00:47.836000,0 days 00:20:04.129000,0 days 00:21:23.246000,0 days 00:22:10.958000,152.0,115.0,217.0,189.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:19:14.236000,2026-07-17 11:35:37.408,1,,,,False,False,FP1,42.9,24.4,41.6
0 days 00:24:00.295000,LAW,30,0 days 00:01:49.427000,4.0,1.0,,,0 days 00:00:31.318000,0 days 00:00:48.626000,0 days 00:00:29.483000,0 days 00:22:42.186000,0 days 00:23:30.812000,0 days 00:24:00.295000,311.0,191.0,207.0,289.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 00:22:10.868000,2026-07-17 11:38:34.040,1,,,,False,True,FP1,43.1,24.3,41.8
0 days 00:26:21.092000,LAW,30,0 days 00:02:20.797000,5.0,1.0,,0 days 00:26:17.269000,0 days 00:00:40.419000,0 days 00:00:56.595000,0 days 00:00:43.783000,0 days 00:24:40.714000,0 days 00:25:37.309000,0 days 00:26:21.092000,199.0,175.0,,225.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 00:24:00.295000,2026-07-17 11:40:23.467,1,,,,False,False,FP1,42.8,24.4,41.1
0 days 00:32:12.197000,LAW,30,,6.0,2.0,0 days 00:29:55.957000,,,0 days 00:01:04.517000,0 days 00:00:34.772000,,0 days 00:31:37.538000,0 days 00:32:12.303000,229.0,157.0,216.0,213.0,False,MEDIUM,6.0,False,Racing Bulls,0 days 00:26:21.092000,2026-07-17 11:42:44.264,1,,,,False,False,FP1,42.9,24.6,40.9
0 days 00:34:01.648000,LAW,30,0 days 00:01:49.451000,7.0,2.0,,,0 days 00:00:31.387000,0 days 00:00:48.814000,0 days 00:00:29.250000,0 days 00:32:43.584000,0 days 00:33:32.398000,0 days 00:34:01.648000,309.0,209.0,186.0,290.0,False,MEDIUM,7.0,False,Racing Bulls,0 days 00:32:12.197000,2026-07-17 11:48:35.369,1,,,,False,True,FP1,40.9,24.6,41.7
0 days 00:36:56.363000,LAW,30,,8.0,2.0,,,0 days 00:00:47.421000,0 days 00:01:30.192000,0 days 00:00:37.147000,0 days 00:34:49.280000,0 days 00:36:19.287000,0 days 00:36:56.515000,169.0,111.0,217.0,180.0,False,MEDIUM,8.0,False,Racing Bulls,0 days 00:34:01.648000,2026-07-17 11:50:24.820,1,,,,False,False,FP1,39.7,24.4,41.8
0 days 00:38:45.610000,LAW,30,0 days 00:01:49.247000,9.0,2.0,,,0 days 00:00:31.205000,0 days 00:00:48.782000,0 days 00:00:29.260000,0 days 00:37:27.568000,0 days 00:38:16.350000,0 days 00:38:45.610000,309.0,204.0,187.0,293.0,True,MEDIUM,9.0,False,Racing Bulls,0 days 00:36:56.363000,2026-07-17 11:53:19.535,1,,,,False,True,FP1,39.9,24.2,42.0
0 days 00:41:04.565000,LAW,30,0 days 00:02:18.955000,10.0,2.0,,0 days 00:41:00.686000,0 days 00:00:40.467000,0 days 00:00:55.967000,0 days 00:00:42.521000,0 days 00:39:26.077000,0 days 00:40:22.044000,0 days 00:41:04.565000,199.0,171.0,,203.0,False,MEDIUM,10.0,False,Racing Bulls,0 days 00:38:45.610000,2026-07-17 11:55:08.782,1,,,,False,False,FP1,40.0,24.1,42.7
0 days 00:46:57.349000,LAW,30,,11.0,3.0,0 days 00:44:39.913000,,,0 days 00:01:00.147000,0 days 00:00:40.264000,,0 days 00:46:17.291000,0 days 00:46:57.416000,229.0,166.0,217.0,227.0,False,SOFT,1.0,True,Racing Bulls,0 days 00:41:04.565000,2026-07-17 11:57:27.737,1,,,,False,False,FP1,38.8,24.1,43.1
0 days 00:48:45.929000,LAW,30,0 days 00:01:48.580000,12.0,3.0,,,0 days 00:00:31.302000,0 days 00:00:48.075000,0 days 00:00:29.203000,0 days 00:47:28.651000,0 days 00:48:16.726000,0 days 00:48:45.929000,310.0,207.0,195.0,287.0,True,SOFT,2.0,True,Racing Bulls,0 days 00:46:57.349000,2026-07-17 12:03:20.521,1,,,,False,True,FP1,39.5,23.9,45.4
0 days 00:51:36.242000,LAW,30,,13.0,3.0,,,0 days 00:00:55.693000,0 days 00:01:18.809000,0 days 00:00:35.878000,0 days 00:49:41.773000,0 days 00:51:00.627000,0 days 00:51:36.352000,147.0,138.0,218.0,179.0,False,SOFT,3.0,True,Racing Bulls,0 days 00:48:45.929000,2026-07-17 12:05:09.101,1,,,,False,False,FP1,39.2,24.0,44.3
0 days 00:53:24.674000,LAW,30,0 days 00:01:48.432000,14.0,3.0,,,0 days 00:00:31.279000,0 days 00:00:48.182000,0 days 00:00:28.971000,0 days 00:52:07.521000,0 days 00:52:55.703000,0 days 00:53:24.674000,303.0,209.0,205.0,290.0,True,SOFT,4.0,True,Racing Bulls,0 days 00:51:36.242000,2026-07-17 12:07:59.414,1,,,,False,True,FP1,39.0,24.2,43.2
0 days 00:55:56.049000,LAW,30,,15.0,3.0,,0 days 00:55:52.248000,0 days 00:00:49.705000,0 days 00:01:00.067000,0 days 00:00:41.545000,0 days 00:54:14.616000,0 days 00:55:14.656000,0 days 00:55:56.049000,142.0,87.0,,171.0,False,SOFT,5.0,True,Racing Bulls,0 days 00:53:24.674000,2026-07-17 12:09:47.846,1,,,,False,False,FP1,38.5,24.3,42.6
0 days 01:02:59.397000,LAW,30,,16.0,4.0,0 days 01:00:43.484000,,,0 days 00:00:51.967000,0 days 00:00:30.053000,,0 days 01:02:29.568000,0 days 01:02:59.504000,285.0,197.0,206.0,299.0,False,MEDIUM,11.0,False,Racing Bulls,0 days 00:55:56.049000,2026-07-17 12:12:19.221,1,,,,False,False,FP1,38.5,24.2,39.3
0 days 01:04:53.516000,LAW,30,0 days 00:01:54.119000,17.0,4.0,,,0 days 00:00:32.025000,0 days 00:00:52.008000,0 days 00:00:30.086000,0 days 01:03:31.422000,0 days 01:04:23.430000,0 days 01:04:53.516000,310.0,197.0,206.0,288.0,False,MEDIUM,12.0,False,Racing Bulls,0 days 01:02:59.397000,2026-07-17 12:19:22.569,1,,,,False,True,FP1,36.7,23.7,41.1
0 days 01:06:46.718000,LAW,30,0 days 00:01:53.202000,18.0,4.0,,,0 days 00:00:31.824000,0 days 00:00:51.128000,0 days 00:00:30.250000,0 days 01:05:25.340000,0 days 01:06:16.468000,0 days 01:06:46.718000,315.0,196.0,204.0,290.0,False,MEDIUM,13.0,False,Racing Bulls,0 days 01:04:53.516000,2026-07-17 12:21:16.688,1,,,,False,True,FP1,36.9,23.8,41.0
0 days 01:08:40.551000,LAW,30,0 days 00:01:53.833000,19.0,4.0,,,0 days 00:00:32.256000,0 days 00:00:51.548000,0 days 00:00:30.029000,0 days 01:07:18.974000,0 days 01:08:10.522000,0 days 01:08:40.551000,308.0,195.0,209.0,287.0,False,MEDIUM,14.0,False,Racing Bulls,0 days 01:06:46.718000,2026-07-17 12:23:09.890,1,,,,False,True,FP1,35.9,23.8,41.1
0 days 01:10:34.209000,LAW,30,0 days 00:01:53.658000,20.0,4.0,,,0 days 00:00:32.078000,0 days 00:00:51.400000,0 days 00:00:30.180000,0 days 01:09:12.629000,0 days 01:10:04.029000,0 days 01:10:34.209000,306.0,195.0,207.0,288.0,False,MEDIUM,15.0,False,Racing Bulls,0 days 01:08:40.551000,2026-07-17 12:25:03.723,1,,,,False,True,FP1,36.0,23.8,41.1
0 days 01:12:27.567000,LAW,30,0 days 00:01:53.358000,21.0,4.0,,,0 days 00:00:32.122000,0 days 00:00:51.163000,0 days 00:00:30.073000,0 days 01:11:06.331000,0 days 01:11:57.494000,0 days 01:12:27.567000,308.0,197.0,208.0,287.0,False,MEDIUM,16.0,False,Racing Bulls,0 days 01:10:34.209000,2026-07-17 12:26:57.381,12,,,,False,True,FP1,35.8,23.7,41.1
0 days 01:14:21.271000,LAW,30,0 days 00:01:53.704000,22.0,4.0,,,0 days 00:00:31.948000,0 days 00:00:51.734000,0 days 00:00:30.022000,0 days 01:12:59.515000,0 days 01:13:51.249000,0 days 01:14:21.271000,314.0,194.0,208.0,289.0,False,MEDIUM,17.0,False,Racing Bulls,0 days 01:12:27.567000,2026-07-17 12:28:50.739,1,,,,False,True,FP1,35.4,24.1,41.6
0 days 01:16:56.740000,LAW,30,,23.0,4.0,,,0 days 00:00:40.629000,0 days 00:01:08.411000,0 days 00:00:46.358000,0 days 01:15:02.021000,0 days 01:16:10.440000,0 days 01:16:56.740000,159.0,142.0,63.0,205.0,False,MEDIUM,18.0,False,Racing Bulls,0 days 01:14:21.271000,2026-07-17 12:30:44.443,1,,,,False,False,FP1,35.0,23.7,41.9
0 days 01:19:45.205000,LAW,30,,24.0,4.0,,0 days 01:19:41.335000,0 days 00:01:02.937000,0 days 00:01:00.067000,0 days 00:00:45.545000,0 days 01:17:59.881000,0 days 01:18:59.817000,0 days 01:19:45.205000,303.0,159.0,,287.0,False,MEDIUM,19.0,False,Racing Bulls,0 days 01:16:56.740000,2026-07-17 12:33:19.912,12,,,,False,False,FP1,34.9,23.4,42.1
0 days 00:16:32.449000,OCO,31,,1.0,1.0,0 days 00:14:05.667000,,,0 days 00:01:03.935000,0 days 00:00:35.673000,,0 days 00:15:57.046000,0 days 00:16:32.605000,223.0,169.0,222.0,198.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:14:05.667000,2026-07-17 11:30:28.839,1,,,,False,False,FP1,40.9,24.0,43.0
0 days 00:18:27.818000,OCO,31,0 days 00:01:55.369000,2.0,1.0,,,0 days 00:00:32.348000,0 days 00:00:52.369000,0 days 00:00:30.652000,0 days 00:17:04.797000,0 days 00:17:57.166000,0 days 00:18:27.818000,297.0,203.0,213.0,283.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:16:32.449000,2026-07-17 11:32:55.621,1,,,,False,True,FP1,42.9,23.9,43.4
0 days 00:20:21.571000,OCO,31,0 days 00:01:53.753000,3.0,1.0,,,0 days 00:00:32.639000,0 days 00:00:50.802000,0 days 00:00:30.312000,0 days 00:19:00.457000,0 days 00:19:51.259000,0 days 00:20:21.571000,298.0,201.0,214.0,285.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 00:18:27.818000,2026-07-17 11:34:50.990,1,,,,False,True,FP1,43.2,24.3,43.0
0 days 00:22:14.773000,OCO,31,0 days 00:01:53.202000,4.0,1.0,,,0 days 00:00:32.303000,0 days 00:00:50.621000,0 days 00:00:30.278000,0 days 00:20:53.874000,0 days 00:21:44.495000,0 days 00:22:14.773000,304.0,195.0,212.0,289.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 00:20:21.571000,2026-07-17 11:36:44.743,1,,,,False,True,FP1,42.9,24.3,43.2
0 days 00:24:31.049000,OCO,31,0 days 00:02:16.276000,5.0,1.0,,0 days 00:24:27.241000,0 days 00:00:37.596000,0 days 00:01:00.885000,0 days 00:00:37.795000,0 days 00:22:52.369000,0 days 00:23:53.254000,0 days 00:24:31.049000,193.0,168.0,,262.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 00:22:14.773000,2026-07-17 11:38:37.945,1,,,,False,False,FP1,43.1,24.3,41.8
0 days 00:33:17.072000,OCO,31,,6.0,2.0,0 days 00:31:05.716000,,,0 days 00:01:01.653000,0 days 00:00:35.499000,,0 days 00:32:41.798000,0 days 00:33:17.087000,250.0,176.0,225.0,233.0,False,MEDIUM,6.0,False,Haas F1 Team,0 days 00:24:31.049000,2026-07-17 11:40:54.221,1,,,,False,False,FP1,42.8,24.4,41.1
0 days 00:35:09.599000,OCO,31,0 days 00:01:52.527000,7.0,2.0,,,0 days 00:00:32.102000,0 days 00:00:50.476000,0 days 00:00:29.949000,0 days 00:33:49.174000,0 days 00:34:39.650000,0 days 00:35:09.599000,298.0,201.0,213.0,288.0,True,MEDIUM,7.0,False,Haas F1 Team,0 days 00:33:17.072000,2026-07-17 11:49:40.244,1,,,,False,True,FP1,41.1,24.5,41.7
0 days 00:37:02.569000,OCO,31,0 days 00:01:52.970000,8.0,2.0,,,0 days 00:00:32.221000,0 days 00:00:50.723000,0 days 00:00:30.026000,0 days 00:35:41.820000,0 days 00:36:32.543000,0 days 00:37:02.569000,303.0,201.0,212.0,289.0,False,MEDIUM,8.0,False,Haas F1 Team,0 days 00:35:09.599000,2026-07-17 11:51:32.771,1,,,,False,True,FP1,39.7,24.4,41.8
0 days 00:39:36.804000,OCO,31,,9.0,2.0,,0 days 00:39:32.727000,0 days 00:00:42.865000,0 days 00:01:06.038000,0 days 00:00:45.302000,0 days 00:37:45.480000,0 days 00:38:51.576000,0 days 00:39:36.804000,203.0,149.0,,205.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 00:37:02.569000,2026-07-17 11:53:25.741,1,,,,False,False,FP1,39.9,24.2,42.0
0 days 00:48:54.718000,OCO,31,,10.0,3.0,0 days 00:46:37.264000,,,0 days 00:01:01.327000,0 days 00:00:38.904000,,0 days 00:48:16.016000,0 days 00:48:54.918000,221.0,180.0,212.0,203.0,False,MEDIUM,10.0,False,Haas F1 Team,0 days 00:39:36.804000,2026-07-17 11:55:59.976,1,,,,False,False,FP1,40.0,24.1,42.7
0 days 00:50:46.554000,OCO,31,0 days 00:01:51.836000,11.0,3.0,,,0 days 00:00:31.829000,0 days 00:00:50.307000,0 days 00:00:29.700000,0 days 00:49:26.547000,0 days 00:50:16.854000,0 days 00:50:46.554000,287.0,203.0,200.0,297.0,True,MEDIUM,11.0,False,Haas F1 Team,0 days 00:48:54.718000,2026-07-17 12:05:17.890,1,,,,False,True,FP1,39.2,24.0,44.3
0 days 00:53:33.192000,OCO,31,,12.0,3.0,,,0 days 00:00:50.868000,0 days 00:01:16.085000,0 days 00:00:39.637000,0 days 00:51:37.680000,0 days 00:52:53.666000,0 days 00:53:33.316000,166.0,142.0,213.0,221.0,False,MEDIUM,12.0,False,Haas F1 Team,0 days 00:50:46.554000,2026-07-17 12:07:09.726,1,,,,False,False,FP1,39.0,24.2,43.2
0 days 00:55:24.492000,OCO,31,0 days 00:01:51.300000,13.0,3.0,,,0 days 00:00:31.841000,0 days 00:00:49.924000,0 days 00:00:29.535000,0 days 00:54:05.033000,0 days 00:54:54.957000,0 days 00:55:24.492000,287.0,201.0,200.0,301.0,True,MEDIUM,13.0,False,Haas F1 Team,0 days 00:53:33.192000,2026-07-17 12:09:56.364,1,,,,False,True,FP1,38.5,24.3,42.6
0 days 00:57:30.372000,OCO,31,0 days 00:02:05.880000,14.0,3.0,,0 days 00:57:26.473000,0 days 00:00:34.457000,0 days 00:00:54.456000,0 days 00:00:36.967000,0 days 00:55:58.949000,0 days 00:56:53.405000,0 days 00:57:30.372000,286.0,193.0,,279.0,False,MEDIUM,14.0,False,Haas F1 Team,0 days 00:55:24.492000,2026-07-17 12:11:47.664,1,,,,False,False,FP1,39.2,24.2,38.8
0 days 01:04:39.744000,OCO,31,,15.0,4.0,0 days 01:02:26.803000,,,0 days 00:01:00.528000,0 days 00:00:33.145000,,0 days 01:04:06.805000,0 days 01:04:39.923000,220.0,172.0,217.0,206.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:57:30.372000,2026-07-17 12:13:53.544,1,,,,False,False,FP1,38.3,24.2,39.8
0 days 01:06:29.193000,OCO,31,0 days 00:01:49.449000,16.0,4.0,,,0 days 00:00:31.392000,0 days 00:00:48.908000,0 days 00:00:29.149000,0 days 01:05:11.136000,0 days 01:06:00.044000,0 days 01:06:29.193000,297.0,205.0,203.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:04:39.744000,2026-07-17 12:21:02.916,1,,,,False,True,FP1,36.7,23.8,40.8
0 days 01:09:24.730000,OCO,31,,17.0,4.0,,0 days 01:09:19.855000,0 days 00:00:45.612000,0 days 00:01:17.417000,0 days 00:00:52.392000,0 days 01:07:15.028000,0 days 01:08:32.422000,0 days 01:09:24.730000,123.0,145.0,,206.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:06:29.193000,2026-07-17 12:22:52.365,1,,,,False,False,FP1,36.7,23.7,41.0
0 days 01:12:22.338000,OCO,31,,18.0,5.0,0 days 01:09:41.126000,,0 days 00:01:16.986000,0 days 00:01:04.640000,0 days 00:00:36.004000,0 days 01:10:41.852000,0 days 01:11:46.527000,0 days 01:12:22.380000,213.0,160.0,212.0,232.0,False,SOFT,4.0,False,Haas F1 Team,0 days 01:09:24.730000,2026-07-17 12:25:47.902,12,,,,False,False,FP1,36.0,23.8,41.1
0 days 01:14:13.111000,OCO,31,0 days 00:01:50.773000,19.0,5.0,,,0 days 00:00:31.810000,0 days 00:00:49.456000,0 days 00:00:29.507000,0 days 01:12:54.148000,0 days 01:13:43.604000,0 days 01:14:13.111000,298.0,208.0,207.0,300.0,False,SOFT,5.0,False,Haas F1 Team,0 days 01:12:22.338000,2026-07-17 12:28:45.510,1,,,,False,True,FP1,35.4,24.1,41.6
0 days 01:16:36.537000,OCO,31,0 days 00:02:23.426000,20.0,5.0,,,0 days 00:00:37.992000,0 days 00:01:00.678000,0 days 00:00:44.756000,0 days 01:14:51.103000,0 days 01:15:51.781000,0 days 01:16:36.537000,251.0,162.0,76.0,264.0,False,SOFT,6.0,False,Haas F1 Team,0 days 01:14:13.111000,2026-07-17 12:30:36.283,1,,,,False,True,FP1,35.0,23.7,41.9
0 days 01:19:05.165000,OCO,31,0 days 00:02:28.628000,21.0,5.0,,0 days 01:19:01.142000,0 days 00:00:59.199000,0 days 00:00:51.644000,0 days 00:00:37.785000,0 days 01:17:35.736000,0 days 01:18:27.380000,0 days 01:19:05.165000,310.0,199.0,,292.0,False,SOFT,7.0,False,Haas F1 Team,0 days 01:16:36.537000,2026-07-17 12:32:59.709,1,,,,False,False,FP1,34.8,23.4,41.9
0 days 00:17:46.609000,CRA,34,,1.0,1.0,0 days 00:15:26.926000,,,0 days 00:01:01.013000,0 days 00:00:45.790000,,0 days 00:17:00.984000,0 days 00:17:46.703000,285.0,166.0,194.0,230.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:15:26.926000,2026-07-17 11:31:50.098,1,,,,False,False,FP1,41.5,23.9,43.4
0 days 00:19:43.992000,CRA,34,0 days 00:01:57.383000,2.0,1.0,,,0 days 00:00:33.156000,0 days 00:00:53.391000,0 days 00:00:30.836000,0 days 00:18:19.765000,0 days 00:19:13.156000,0 days 00:19:43.992000,272.0,198.0,179.0,290.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:17:46.609000,2026-07-17 11:34:09.781,1,,,,False,True,FP1,43.2,24.3,43.0
0 days 00:22:27.007000,CRA,34,,3.0,1.0,,,0 days 00:00:41.911000,0 days 00:01:15.804000,0 days 00:00:45.346000,0 days 00:20:26.172000,0 days 00:21:41.897000,0 days 00:22:27.205000,239.0,142.0,198.0,199.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:19:43.992000,2026-07-17 11:36:07.164,1,,,,False,False,FP1,42.9,24.3,43.2
0 days 00:24:22.460000,CRA,34,0 days 00:01:55.453000,4.0,1.0,,,0 days 00:00:32.819000,0 days 00:00:52.057000,0 days 00:00:30.577000,0 days 00:22:59.826000,0 days 00:23:51.883000,0 days 00:24:22.460000,269.0,198.0,179.0,292.0,True,MEDIUM,4.0,True,Aston Martin,0 days 00:22:27.007000,2026-07-17 11:38:50.179,1,,,,False,True,FP1,43.1,24.3,41.8
0 days 00:27:19.173000,CRA,34,,5.0,1.0,,,0 days 00:00:48.317000,0 days 00:01:13.800000,0 days 00:00:54.613000,0 days 00:25:10.959000,0 days 00:26:24.770000,0 days 00:27:19.317000,199.0,145.0,193.0,183.0,False,MEDIUM,5.0,True,Aston Martin,0 days 00:24:22.460000,2026-07-17 11:40:45.632,1,,,,False,False,FP1,42.8,24.4,41.1
0 days 00:29:14.546000,CRA,34,0 days 00:01:55.373000,6.0,1.0,,,0 days 00:00:32.999000,0 days 00:00:51.903000,0 days 00:00:30.471000,0 days 00:27:52.172000,0 days 00:28:44.075000,0 days 00:29:14.546000,273.0,199.0,179.0,291.0,True,MEDIUM,6.0,True,Aston Martin,0 days 00:27:19.173000,2026-07-17 11:43:42.345,1,,,,False,True,FP1,43.0,24.6,40.4
0 days 00:32:10.417000,CRA,34,,7.0,1.0,,0 days 00:32:06.584000,0 days 00:00:51.830000,0 days 00:01:14.884000,0 days 00:00:49.092000,0 days 00:30:06.631000,0 days 00:31:21.604000,0 days 00:32:10.417000,199.0,134.0,,188.0,False,MEDIUM,7.0,True,Aston Martin,0 days 00:29:14.546000,2026-07-17 11:45:37.718,1,,,,False,False,FP1,42.7,24.4,40.6
0 days 00:42:48.880000,CRA,34,,8.0,2.0,0 days 00:40:38.317000,,,0 days 00:01:02.506000,0 days 00:00:36.990000,,0 days 00:42:12.044000,0 days 00:42:48.977000,278.0,176.0,199.0,267.0,False,MEDIUM,8.0,False,Aston Martin,0 days 00:32:10.417000,2026-07-17 11:48:33.589,1,,,,False,False,FP1,40.9,24.6,41.7
0 days 00:44:44.064000,CRA,34,0 days 00:01:55.184000,9.0,2.0,,,0 days 00:00:32.972000,0 days 00:00:51.672000,0 days 00:00:30.540000,0 days 00:43:21.852000,0 days 00:44:13.524000,0 days 00:44:44.064000,272.0,202.0,186.0,291.0,True,MEDIUM,9.0,False,Aston Martin,0 days 00:42:48.880000,2026-07-17 11:59:12.052,1,,,,False,True,FP1,39.5,23.9,43.5
0 days 00:47:26.033000,CRA,34,,10.0,2.0,,,0 days 00:00:51.465000,0 days 00:01:10.746000,0 days 00:00:39.769000,0 days 00:45:35.660000,0 days 00:46:46.486000,0 days 00:47:26.183000,206.0,146.0,204.0,174.0,False,MEDIUM,10.0,False,Aston Martin,0 days 00:44:44.064000,2026-07-17 12:01:07.236,1,,,,False,False,FP1,39.6,23.9,43.7
0 days 00:49:20.593000,CRA,34,0 days 00:01:54.560000,11.0,2.0,,,0 days 00:00:32.890000,0 days 00:00:51.344000,0 days 00:00:30.326000,0 days 00:47:58.923000,0 days 00:48:50.267000,0 days 00:49:20.593000,271.0,201.0,188.0,289.0,True,MEDIUM,11.0,False,Aston Martin,0 days 00:47:26.033000,2026-07-17 12:03:49.205,1,,,,False,True,FP1,39.5,23.9,45.4
0 days 00:52:05.930000,CRA,34,,12.0,2.0,,0 days 00:52:01.200000,0 days 00:00:44.709000,0 days 00:01:09.785000,0 days 00:00:50.711000,0 days 00:50:05.456000,0 days 00:51:15.402000,0 days 00:52:05.930000,242.0,162.0,,197.0,False,MEDIUM,12.0,False,Aston Martin,0 days 00:49:20.593000,2026-07-17 12:05:43.765,1,,,,False,False,FP1,39.2,24.0,44.3
0 days 01:00:18.901000,CRA,34,,13.0,3.0,0 days 00:58:06.708000,,,0 days 00:01:07.535000,0 days 00:00:35.023000,,0 days 00:59:44.120000,0 days 01:00:18.930000,287.0,168.0,203.0,287.0,False,SOFT,1.0,True,Aston Martin,0 days 00:52:05.930000,2026-07-17 12:08:29.102,1,,,,False,False,FP1,38.2,24.2,43.7
0 days 01:02:12.712000,CRA,34,0 days 00:01:53.811000,14.0,3.0,,,0 days 00:00:32.747000,0 days 00:00:50.774000,0 days 00:00:30.290000,0 days 01:00:51.648000,0 days 01:01:42.422000,0 days 01:02:12.712000,272.0,205.0,184.0,293.0,True,SOFT,2.0,True,Aston Martin,0 days 01:00:18.901000,2026-07-17 12:16:42.073,1,,,,False,True,FP1,37.8,24.0,39.7
0 days 01:04:50.917000,CRA,34,,15.0,3.0,,,0 days 00:00:49.886000,0 days 00:01:11.400000,0 days 00:00:36.995000,0 days 01:03:02.864000,0 days 01:04:14.203000,0 days 01:04:51.090000,175.0,172.0,199.0,178.0,False,SOFT,3.0,True,Aston Martin,0 days 01:02:12.712000,2026-07-17 12:18:35.884,1,,,,False,False,FP1,37.0,23.8,40.4
0 days 01:06:44.116000,CRA,34,0 days 00:01:53.199000,16.0,3.0,,,0 days 00:00:32.302000,0 days 00:00:50.909000,0 days 00:00:29.988000,0 days 01:05:23.219000,0 days 01:06:14.128000,0 days 01:06:44.116000,287.0,202.0,187.0,295.0,True,SOFT,4.0,True,Aston Martin,0 days 01:04:50.917000,2026-07-17 12:21:14.089,1,,,,False,True,FP1,36.9,23.8,41.0
0 days 01:09:01.871000,CRA,34,0 days 00:02:17.755000,17.0,3.0,,,0 days 00:00:44.765000,0 days 00:01:01.876000,0 days 00:00:31.114000,0 days 01:07:28.881000,0 days 01:08:30.757000,0 days 01:09:01.871000,188.0,196.0,204.0,216.0,False,SOFT,5.0,True,Aston Martin,0 days 01:06:44.116000,2026-07-17 12:23:07.288,1,,,,False,True,FP1,35.9,23.8,41.1
