Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session,TrackTemp,AirTemp,Humidity
0 days 00:49:03.674000,HUL,27,0 days 00:01:43.178000,17.0,3.0,,,0 days 00:00:36.526000,0 days 00:00:37.686000,0 days 00:00:28.966000,0 days 00:47:57.022000,0 days 00:48:34.708000,0 days 00:49:03.674000,164.0,229.0,302.0,231.0,False,HARD,14.0,False,Audi,0 days 00:47:20.496000,2026-08-21 11:03:54.393,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:50:22.926000,HUL,27,0 days 00:01:19.252000,18.0,3.0,,,0 days 00:00:28.107000,0 days 00:00:27.912000,0 days 00:00:23.233000,0 days 00:49:31.781000,0 days 00:49:59.693000,0 days 00:50:22.926000,280.0,282.0,313.0,298.0,False,HARD,15.0,False,Audi,0 days 00:49:03.674000,2026-08-21 11:05:37.571,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:51:39.905000,HUL,27,0 days 00:01:16.979000,19.0,3.0,,,0 days 00:00:26.468000,0 days 00:00:27.396000,0 days 00:00:23.115000,0 days 00:50:49.394000,0 days 00:51:16.790000,0 days 00:51:39.905000,277.0,278.0,310.0,299.0,False,HARD,16.0,False,Audi,0 days 00:50:22.926000,2026-08-21 11:06:56.823,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:52:56.557000,HUL,27,0 days 00:01:16.652000,20.0,3.0,,,0 days 00:00:26.431000,0 days 00:00:27.348000,0 days 00:00:22.873000,0 days 00:52:06.336000,0 days 00:52:33.684000,0 days 00:52:56.557000,275.0,279.0,310.0,291.0,False,HARD,17.0,False,Audi,0 days 00:51:39.905000,2026-08-21 11:08:13.802,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:54:13.740000,HUL,27,0 days 00:01:17.183000,21.0,3.0,,,0 days 00:00:26.392000,0 days 00:00:27.161000,0 days 00:00:23.630000,0 days 00:53:22.949000,0 days 00:53:50.110000,0 days 00:54:13.740000,275.0,280.0,312.0,296.0,False,HARD,18.0,False,Audi,0 days 00:52:56.557000,2026-08-21 11:09:30.454,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:55:31.390000,HUL,27,0 days 00:01:17.650000,22.0,3.0,,,0 days 00:00:27.012000,0 days 00:00:27.370000,0 days 00:00:23.268000,0 days 00:54:40.752000,0 days 00:55:08.122000,0 days 00:55:31.390000,269.0,279.0,307.0,298.0,False,HARD,19.0,False,Audi,0 days 00:54:13.740000,2026-08-21 11:10:47.637,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:56:47.967000,HUL,27,0 days 00:01:16.577000,23.0,3.0,,,0 days 00:00:26.345000,0 days 00:00:27.292000,0 days 00:00:22.940000,0 days 00:55:57.735000,0 days 00:56:25.027000,0 days 00:56:47.967000,274.0,276.0,307.0,295.0,False,HARD,20.0,False,Audi,0 days 00:55:31.390000,2026-08-21 11:12:05.287,1,,,,False,True,FP1,27.5,19.2,63.8
0 days 00:58:12.152000,HUL,27,0 days 00:01:24.185000,24.0,3.0,,0 days 00:58:10.898000,0 days 00:00:28.388000,0 days 00:00:28.419000,0 days 00:00:27.378000,0 days 00:57:16.355000,0 days 00:57:44.774000,0 days 00:58:12.152000,274.0,283.0,,294.0,False,HARD,21.0,False,Audi,0 days 00:56:47.967000,2026-08-21 11:13:21.864,12,,,,False,False,FP1,27.5,19.2,63.8
0 days 01:05:25.483000,HUL,27,,25.0,4.0,0 days 01:04:03.177000,,,0 days 00:00:29.222000,0 days 00:00:24.547000,,0 days 01:05:01.212000,0 days 01:05:25.556000,246.0,239.0,305.0,294.0,False,MEDIUM,1.0,True,Audi,0 days 00:58:12.152000,2026-08-21 11:14:46.049,1,,,,False,False,FP1,27.5,19.2,63.8
0 days 01:06:39.267000,HUL,27,0 days 00:01:13.784000,26.0,4.0,,,0 days 00:00:25.434000,0 days 00:00:26.079000,0 days 00:00:22.271000,0 days 01:05:50.917000,0 days 01:06:16.996000,0 days 01:06:39.267000,291.0,290.0,303.0,309.0,True,MEDIUM,2.0,True,Audi,0 days 01:05:25.483000,2026-08-21 11:21:59.380,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:08:24.220000,HUL,27,0 days 00:01:44.953000,27.0,4.0,,,0 days 00:00:37.478000,0 days 00:00:37.093000,0 days 00:00:30.382000,0 days 01:07:16.745000,0 days 01:07:53.838000,0 days 01:08:24.220000,174.0,218.0,220.0,217.0,False,MEDIUM,3.0,True,Audi,0 days 01:06:39.267000,2026-08-21 11:23:13.164,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:10:06.792000,HUL,27,0 days 00:01:42.572000,28.0,4.0,,,0 days 00:00:36.522000,0 days 00:00:36.469000,0 days 00:00:29.581000,0 days 01:09:00.742000,0 days 01:09:37.211000,0 days 01:10:06.792000,215.0,233.0,305.0,188.0,False,MEDIUM,4.0,True,Audi,0 days 01:08:24.220000,2026-08-21 11:24:58.117,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:11:20.650000,HUL,27,0 days 00:01:13.858000,29.0,4.0,,,0 days 00:00:25.436000,0 days 00:00:26.021000,0 days 00:00:22.401000,0 days 01:10:32.228000,0 days 01:10:58.249000,0 days 01:11:20.650000,290.0,289.0,302.0,309.0,False,MEDIUM,5.0,True,Audi,0 days 01:10:06.792000,2026-08-21 11:26:40.689,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:12:57.880000,HUL,27,0 days 00:01:37.230000,30.0,4.0,,,0 days 00:00:36.959000,0 days 00:00:33.699000,0 days 00:00:26.572000,0 days 01:11:57.609000,0 days 01:12:31.308000,0 days 01:12:57.880000,192.0,179.0,261.0,226.0,False,MEDIUM,6.0,True,Audi,0 days 01:11:20.650000,2026-08-21 11:27:54.547,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:14:23.719000,HUL,27,0 days 00:01:25.839000,31.0,4.0,,,0 days 00:00:28.665000,0 days 00:00:30.736000,0 days 00:00:26.438000,0 days 01:13:26.545000,0 days 01:13:57.281000,0 days 01:14:23.719000,249.0,178.0,262.0,257.0,False,MEDIUM,7.0,True,Audi,0 days 01:12:57.880000,2026-08-21 11:29:31.777,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:16:45.178000,HUL,27,0 days 00:02:21.459000,32.0,4.0,,,0 days 00:00:31.400000,0 days 00:00:33.935000,0 days 00:01:16.124000,0 days 01:14:55.119000,0 days 01:15:29.054000,0 days 01:16:45.178000,232.0,197.0,107.0,230.0,False,MEDIUM,8.0,True,Audi,0 days 01:14:23.719000,2026-08-21 11:30:57.616,12,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:18:58.459000,HUL,27,0 days 00:02:13.281000,33.0,4.0,,,0 days 00:00:28.562000,0 days 00:00:27.846000,0 days 00:01:16.873000,0 days 01:17:13.740000,0 days 01:17:41.586000,0 days 01:18:58.459000,298.0,269.0,3.0,249.0,False,MEDIUM,9.0,True,Audi,0 days 01:16:45.178000,2026-08-21 11:33:19.075,2,,,,False,True,FP1,26.8,19.3,63.9
0 days 01:20:39.124000,HUL,27,0 days 00:01:40.665000,34.0,4.0,,0 days 01:20:37.909000,0 days 00:00:32.682000,0 days 00:00:30.465000,0 days 00:00:37.518000,0 days 01:19:31.141000,0 days 01:20:01.606000,0 days 01:20:39.124000,250.0,245.0,,238.0,False,MEDIUM,10.0,True,Audi,0 days 01:18:58.459000,2026-08-21 11:35:32.356,2,,,,False,False,FP1,26.8,19.3,63.9
0 days 00:22:52.107000,LAW,30,,1.0,1.0,0 days 00:21:18.844000,,,0 days 00:00:30.920000,0 days 00:00:26.191000,,0 days 00:22:26.168000,0 days 00:22:52.234000,238.0,231.0,299.0,,False,HARD,1.0,True,Red Bull Racing,0 days 00:21:18.844000,2026-08-21 10:37:52.741,1,,,,False,False,FP1,26.8,19.3,63.9
0 days 00:24:11.173000,LAW,30,0 days 00:01:19.066000,2.0,1.0,,,0 days 00:00:28.051000,0 days 00:00:27.068000,0 days 00:00:23.947000,0 days 00:23:20.158000,0 days 00:23:47.226000,0 days 00:24:11.173000,295.0,295.0,280.0,230.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:22:52.107000,2026-08-21 10:39:26.004,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 00:25:40.459000,LAW,30,0 days 00:01:29.286000,3.0,1.0,,,0 days 00:00:31.106000,0 days 00:00:31.129000,0 days 00:00:27.051000,0 days 00:24:42.279000,0 days 00:25:13.408000,0 days 00:25:40.459000,239.0,249.0,299.0,211.0,False,HARD,3.0,True,Red Bull Racing,0 days 00:24:11.173000,2026-08-21 10:40:45.070,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 00:27:09.011000,LAW,30,0 days 00:01:28.552000,4.0,1.0,,,0 days 00:00:26.480000,0 days 00:00:31.291000,0 days 00:00:30.781000,0 days 00:26:06.939000,0 days 00:26:38.230000,0 days 00:27:09.011000,289.0,162.0,302.0,267.0,False,HARD,4.0,True,Red Bull Racing,0 days 00:25:40.459000,2026-08-21 10:42:14.356,1,,,,False,True,FP1,26.8,19.3,63.9
0 days 00:28:24.642000,LAW,30,0 days 00:01:15.631000,5.0,1.0,,,0 days 00:00:26.254000,0 days 00:00:26.448000,0 days 00:00:22.929000,0 days 00:27:35.265000,0 days 00:28:01.713000,0 days 00:28:24.642000,288.0,284.0,304.0,282.0,True,HARD,5.0,True,Red Bull Racing,0 days 00:27:09.011000,2026-08-21 10:43:42.908,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:30:24.330000,LAW,30,0 days 00:01:59.688000,6.0,1.0,,,0 days 00:00:37.304000,0 days 00:00:47.809000,0 days 00:00:34.575000,0 days 00:29:01.946000,0 days 00:29:49.755000,0 days 00:30:24.330000,198.0,65.0,303.0,239.0,False,HARD,6.0,True,Red Bull Racing,0 days 00:28:24.642000,2026-08-21 10:44:58.539,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:31:40.282000,LAW,30,0 days 00:01:15.952000,7.0,1.0,,,0 days 00:00:26.387000,0 days 00:00:26.398000,0 days 00:00:23.167000,0 days 00:30:50.717000,0 days 00:31:17.115000,0 days 00:31:40.282000,284.0,288.0,303.0,289.0,False,HARD,7.0,True,Red Bull Racing,0 days 00:30:24.330000,2026-08-21 10:46:58.227,12,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:33:34.313000,LAW,30,0 days 00:01:54.031000,8.0,1.0,,,0 days 00:00:38.184000,0 days 00:00:40.429000,0 days 00:00:35.418000,0 days 00:32:18.466000,0 days 00:32:58.895000,0 days 00:33:34.313000,167.0,207.0,256.0,216.0,False,HARD,8.0,True,Red Bull Racing,0 days 00:31:40.282000,2026-08-21 10:48:14.179,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:35:06.578000,LAW,30,0 days 00:01:32.265000,9.0,1.0,,,0 days 00:00:35.436000,0 days 00:00:30.764000,0 days 00:00:26.065000,0 days 00:34:09.749000,0 days 00:34:40.513000,0 days 00:35:06.578000,252.0,234.0,302.0,130.0,False,HARD,9.0,True,Red Bull Racing,0 days 00:33:34.313000,2026-08-21 10:50:08.210,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:36:22.233000,LAW,30,0 days 00:01:15.655000,10.0,1.0,,,0 days 00:00:26.249000,0 days 00:00:26.571000,0 days 00:00:22.835000,0 days 00:35:32.827000,0 days 00:35:59.398000,0 days 00:36:22.233000,288.0,287.0,302.0,295.0,False,HARD,10.0,True,Red Bull Racing,0 days 00:35:06.578000,2026-08-21 10:51:40.475,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:38:11.507000,LAW,30,0 days 00:01:49.274000,11.0,1.0,,,0 days 00:00:37.606000,0 days 00:00:41.269000,0 days 00:00:30.399000,0 days 00:36:59.839000,0 days 00:37:41.108000,0 days 00:38:11.507000,135.0,236.0,303.0,252.0,False,HARD,11.0,True,Red Bull Racing,0 days 00:36:22.233000,2026-08-21 10:52:56.130,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:39:26.866000,LAW,30,0 days 00:01:15.359000,12.0,1.0,,,0 days 00:00:26.195000,0 days 00:00:26.464000,0 days 00:00:22.700000,0 days 00:38:37.702000,0 days 00:39:04.166000,0 days 00:39:26.866000,288.0,288.0,305.0,299.0,True,HARD,12.0,True,Red Bull Racing,0 days 00:38:11.507000,2026-08-21 10:54:45.404,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:41:05.256000,LAW,30,0 days 00:01:38.390000,13.0,1.0,,0 days 00:41:04.048000,0 days 00:00:33.374000,0 days 00:00:31.770000,0 days 00:00:33.246000,0 days 00:40:00.240000,0 days 00:40:32.010000,0 days 00:41:05.256000,220.0,238.0,,269.0,False,HARD,13.0,True,Red Bull Racing,0 days 00:39:26.866000,2026-08-21 10:56:00.763,12,,,,False,False,FP1,27.3,19.2,63.7
0 days 00:51:34.692000,LAW,30,,14.0,2.0,0 days 00:49:48.066000,,,0 days 00:00:28.293000,0 days 00:00:23.729000,,0 days 00:51:11.188000,0 days 00:51:34.819000,285.0,284.0,319.0,269.0,False,HARD,14.0,False,Red Bull Racing,0 days 00:41:05.256000,2026-08-21 10:57:39.153,1,,,,False,False,FP1,27.3,19.2,63.7
0 days 00:52:53.092000,LAW,30,0 days 00:01:18.400000,15.0,2.0,,,0 days 00:00:27.046000,0 days 00:00:27.672000,0 days 00:00:23.682000,0 days 00:52:01.738000,0 days 00:52:29.410000,0 days 00:52:53.092000,282.0,275.0,297.0,280.0,False,HARD,15.0,False,Red Bull Racing,0 days 00:51:34.692000,2026-08-21 11:08:08.589,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:54:10.857000,LAW,30,0 days 00:01:17.765000,16.0,2.0,,,0 days 00:00:26.889000,0 days 00:00:27.575000,0 days 00:00:23.301000,0 days 00:53:19.981000,0 days 00:53:47.556000,0 days 00:54:10.857000,285.0,275.0,301.0,280.0,False,HARD,16.0,False,Red Bull Racing,0 days 00:52:53.092000,2026-08-21 11:09:26.989,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:55:28.593000,LAW,30,0 days 00:01:17.736000,17.0,2.0,,,0 days 00:00:26.824000,0 days 00:00:27.575000,0 days 00:00:23.337000,0 days 00:54:37.681000,0 days 00:55:05.256000,0 days 00:55:28.593000,283.0,275.0,297.0,282.0,False,HARD,17.0,False,Red Bull Racing,0 days 00:54:10.857000,2026-08-21 11:10:44.754,1,,,,False,True,FP1,27.3,19.2,63.7
0 days 00:56:50.590000,LAW,30,0 days 00:01:21.997000,18.0,2.0,,0 days 00:56:49.247000,0 days 00:00:26.771000,0 days 00:00:27.675000,0 days 00:00:27.551000,0 days 00:55:55.364000,0 days 00:56:23.039000,0 days 00:56:50.590000,282.0,272.0,,279.0,False,HARD,18.0,False,Red Bull Racing,0 days 00:55:28.593000,2026-08-21 11:12:02.490,1,,,,False,False,FP1,27.3,19.2,63.7
0 days 01:02:53.557000,LAW,30,,19.0,3.0,0 days 01:01:24.777000,,,0 days 00:00:31.202000,0 days 00:00:28.056000,,0 days 01:02:25.856000,0 days 01:02:53.713000,250.0,231.0,301.0,279.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:56:50.590000,2026-08-21 11:13:24.487,12,,,,False,False,FP1,27.3,19.2,63.7
0 days 01:04:22.575000,LAW,30,0 days 00:01:29.018000,20.0,3.0,,,0 days 00:00:30.313000,0 days 00:00:30.793000,0 days 00:00:27.912000,0 days 01:03:23.870000,0 days 01:03:54.663000,0 days 01:04:22.575000,255.0,237.0,299.0,292.0,False,SOFT,2.0,True,Red Bull Racing,0 days 01:02:53.557000,2026-08-21 11:19:27.454,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:05:37.884000,LAW,30,0 days 00:01:15.309000,21.0,3.0,,,0 days 00:00:26.005000,0 days 00:00:26.570000,0 days 00:00:22.734000,0 days 01:04:48.580000,0 days 01:05:15.150000,0 days 01:05:37.884000,290.0,288.0,301.0,304.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:04:22.575000,2026-08-21 11:20:56.472,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:07:20.753000,LAW,30,0 days 00:01:42.869000,22.0,3.0,,,0 days 00:00:37.168000,0 days 00:00:35.968000,0 days 00:00:29.733000,0 days 01:06:15.052000,0 days 01:06:51.020000,0 days 01:07:20.753000,216.0,244.0,218.0,266.0,False,SOFT,4.0,True,Red Bull Racing,0 days 01:05:37.884000,2026-08-21 11:22:11.781,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:08:54.976000,LAW,30,0 days 00:01:34.223000,23.0,3.0,,,0 days 00:00:33.355000,0 days 00:00:35.607000,0 days 00:00:25.261000,0 days 01:07:54.108000,0 days 01:08:29.715000,0 days 01:08:54.976000,153.0,233.0,300.0,238.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:07:20.753000,2026-08-21 11:23:54.650,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:10:09.837000,LAW,30,0 days 00:01:14.861000,24.0,3.0,,,0 days 00:00:25.751000,0 days 00:00:26.249000,0 days 00:00:22.861000,0 days 01:09:20.727000,0 days 01:09:46.976000,0 days 01:10:09.837000,289.0,289.0,307.0,307.0,True,SOFT,6.0,True,Red Bull Racing,0 days 01:08:54.976000,2026-08-21 11:25:28.873,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:11:54.741000,LAW,30,0 days 00:01:44.904000,25.0,3.0,,,0 days 00:00:38.111000,0 days 00:00:38.157000,0 days 00:00:28.636000,0 days 01:10:47.948000,0 days 01:11:26.105000,0 days 01:11:54.741000,185.0,146.0,255.0,251.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:10:09.837000,2026-08-21 11:26:43.734,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:13:26.273000,LAW,30,0 days 00:01:31.532000,26.0,3.0,,,0 days 00:00:31.335000,0 days 00:00:32.135000,0 days 00:00:28.062000,0 days 01:12:26.076000,0 days 01:12:58.211000,0 days 01:13:26.273000,157.0,245.0,302.0,229.0,False,SOFT,8.0,True,Red Bull Racing,0 days 01:11:54.741000,2026-08-21 11:28:28.638,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:14:52.665000,LAW,30,0 days 00:01:26.392000,27.0,3.0,,,0 days 00:00:29.676000,0 days 00:00:30.538000,0 days 00:00:26.178000,0 days 01:13:55.949000,0 days 01:14:26.487000,0 days 01:14:52.665000,226.0,214.0,267.0,307.0,False,SOFT,9.0,True,Red Bull Racing,0 days 01:13:26.273000,2026-08-21 11:30:00.170,12,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:17:36.712000,LAW,30,,28.0,3.0,,,0 days 00:00:33.353000,0 days 00:00:32.982000,0 days 00:01:37.593000,0 days 01:15:26.297000,0 days 01:15:59.629000,0 days 01:17:36.712000,232.0,206.0,59.0,206.0,False,SOFT,10.0,True,Red Bull Racing,0 days 01:14:52.665000,2026-08-21 11:31:26.562,2,,,,False,False,FP1,27.8,19.1,63.3
0 days 01:19:30.870000,LAW,30,0 days 00:01:54.158000,29.0,3.0,,,0 days 00:00:29.963000,0 days 00:00:32.440000,0 days 00:00:51.755000,0 days 01:18:06.675000,0 days 01:18:39.115000,0 days 01:19:30.870000,287.0,208.0,69.0,243.0,False,SOFT,11.0,True,Red Bull Racing,0 days 01:17:36.712000,2026-08-21 11:34:10.609,2,,,,False,True,FP1,27.8,19.1,63.3
0 days 01:21:33.810000,LAW,30,0 days 00:02:02.940000,30.0,3.0,,0 days 01:21:32.509000,0 days 00:01:01.124000,0 days 00:00:27.525000,0 days 00:00:34.291000,0 days 01:20:31.994000,0 days 01:20:59.519000,0 days 01:21:33.810000,279.0,272.0,,225.0,False,SOFT,12.0,True,Red Bull Racing,0 days 01:19:30.870000,2026-08-21 11:36:04.767,2,,,,False,False,FP1,27.8,19.1,63.3
0 days 00:16:17.542000,OCO,31,,1.0,1.0,0 days 00:14:26.680000,0 days 00:16:15.965000,,0 days 00:00:36.709000,0 days 00:00:37.987000,,0 days 00:15:39.738000,0 days 00:16:17.542000,222.0,158.0,,,False,INTERMEDIATE,1.0,True,Haas F1 Team,0 days 00:14:26.680000,2026-08-21 10:31:00.577,1,,,,False,False,FP1,27.8,19.1,63.3
0 days 00:25:36.034000,OCO,31,,2.0,2.0,0 days 00:24:01.523000,,,0 days 00:00:32.558000,0 days 00:00:29.039000,,0 days 00:25:07.207000,0 days 00:25:36.163000,255.0,226.0,291.0,,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:16:17.542000,2026-08-21 10:32:51.439,1,,,,False,False,FP1,27.8,19.1,63.3
0 days 00:26:58.280000,OCO,31,0 days 00:01:22.246000,3.0,2.0,,,0 days 00:00:28.657000,0 days 00:00:29.472000,0 days 00:00:24.117000,0 days 00:26:04.691000,0 days 00:26:34.163000,0 days 00:26:58.280000,277.0,279.0,293.0,235.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:25:36.034000,2026-08-21 10:42:09.931,1,,,,False,True,FP1,27.8,19.1,63.3
0 days 00:28:19.785000,OCO,31,0 days 00:01:21.505000,4.0,2.0,,,0 days 00:00:27.957000,0 days 00:00:29.097000,0 days 00:00:24.451000,0 days 00:27:26.237000,0 days 00:27:55.334000,0 days 00:28:19.785000,261.0,281.0,270.0,240.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 00:26:58.280000,2026-08-21 10:43:32.177,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:30:12.898000,OCO,31,0 days 00:01:53.113000,5.0,2.0,,,0 days 00:00:39.622000,0 days 00:00:39.295000,0 days 00:00:34.196000,0 days 00:28:59.407000,0 days 00:29:38.702000,0 days 00:30:12.898000,193.0,209.0,297.0,159.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 00:28:19.785000,2026-08-21 10:44:53.682,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:31:37.443000,OCO,31,0 days 00:01:24.545000,6.0,2.0,,,0 days 00:00:27.125000,0 days 00:00:27.869000,0 days 00:00:29.551000,0 days 00:30:40.023000,0 days 00:31:07.892000,0 days 00:31:37.443000,283.0,284.0,227.0,251.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 00:30:12.898000,2026-08-21 10:46:46.795,12,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:33:23.793000,OCO,31,0 days 00:01:46.350000,7.0,2.0,,,0 days 00:00:38.230000,0 days 00:00:34.863000,0 days 00:00:33.257000,0 days 00:32:15.673000,0 days 00:32:50.536000,0 days 00:33:23.793000,203.0,241.0,300.0,96.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 00:31:37.443000,2026-08-21 10:48:11.340,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:34:40.580000,OCO,31,0 days 00:01:16.787000,8.0,2.0,,,0 days 00:00:26.493000,0 days 00:00:27.270000,0 days 00:00:23.024000,0 days 00:33:50.286000,0 days 00:34:17.556000,0 days 00:34:40.580000,284.0,283.0,308.0,280.0,True,MEDIUM,7.0,True,Haas F1 Team,0 days 00:33:23.793000,2026-08-21 10:49:57.690,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:36:43.354000,OCO,31,0 days 00:02:02.774000,9.0,2.0,,0 days 00:36:42.133000,0 days 00:00:41.389000,0 days 00:00:42.631000,0 days 00:00:38.754000,0 days 00:35:21.969000,0 days 00:36:04.600000,0 days 00:36:43.354000,136.0,159.0,,176.0,False,MEDIUM,8.0,True,Haas F1 Team,0 days 00:34:40.580000,2026-08-21 10:51:14.477,1,,,,False,False,FP1,27.6,19.1,64.0
0 days 00:38:36.201000,OCO,31,0 days 00:01:52.847000,10.0,3.0,0 days 00:37:02.352000,,0 days 00:00:49.747000,0 days 00:00:32.932000,0 days 00:00:30.168000,0 days 00:37:33.101000,0 days 00:38:06.033000,0 days 00:38:36.201000,260.0,245.0,300.0,176.0,False,MEDIUM,1.0,False,Haas F1 Team,0 days 00:36:43.354000,2026-08-21 10:53:17.251,1,,,,False,False,FP1,27.6,19.1,64.0
0 days 00:39:52.432000,OCO,31,0 days 00:01:16.231000,11.0,3.0,,,0 days 00:00:26.263000,0 days 00:00:26.970000,0 days 00:00:22.998000,0 days 00:39:02.464000,0 days 00:39:29.434000,0 days 00:39:52.432000,285.0,285.0,305.0,284.0,True,MEDIUM,2.0,False,Haas F1 Team,0 days 00:38:36.201000,2026-08-21 10:55:10.098,12,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:41:31.928000,OCO,31,0 days 00:01:39.496000,12.0,3.0,,0 days 00:41:30.797000,0 days 00:00:31.643000,0 days 00:00:35.084000,0 days 00:00:32.769000,0 days 00:40:24.075000,0 days 00:40:59.159000,0 days 00:41:31.928000,217.0,201.0,,218.0,False,MEDIUM,3.0,False,Haas F1 Team,0 days 00:39:52.432000,2026-08-21 10:56:26.329,1,,,,False,False,FP1,27.6,19.1,64.0
0 days 00:47:04.464000,OCO,31,,13.0,4.0,0 days 00:45:41.646000,,,0 days 00:00:29.542000,0 days 00:00:23.886000,,0 days 00:46:40.664000,0 days 00:47:04.540000,288.0,284.0,314.0,218.0,False,MEDIUM,4.0,False,Haas F1 Team,0 days 00:41:31.928000,2026-08-21 10:58:05.825,1,,,,False,False,FP1,27.6,19.1,64.0
0 days 00:48:22.363000,OCO,31,0 days 00:01:17.899000,14.0,4.0,,,0 days 00:00:26.742000,0 days 00:00:27.733000,0 days 00:00:23.424000,0 days 00:47:31.206000,0 days 00:47:58.939000,0 days 00:48:22.363000,269.0,270.0,310.0,266.0,False,MEDIUM,5.0,False,Haas F1 Team,0 days 00:47:04.464000,2026-08-21 11:03:38.361,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:49:40.310000,OCO,31,0 days 00:01:17.947000,15.0,4.0,,,0 days 00:00:26.727000,0 days 00:00:27.813000,0 days 00:00:23.407000,0 days 00:48:49.090000,0 days 00:49:16.903000,0 days 00:49:40.310000,270.0,268.0,309.0,280.0,False,MEDIUM,6.0,False,Haas F1 Team,0 days 00:48:22.363000,2026-08-21 11:04:56.260,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:50:57.973000,OCO,31,0 days 00:01:17.663000,16.0,4.0,,,0 days 00:00:26.655000,0 days 00:00:27.749000,0 days 00:00:23.259000,0 days 00:50:06.965000,0 days 00:50:34.714000,0 days 00:50:57.973000,267.0,268.0,309.0,284.0,False,MEDIUM,7.0,False,Haas F1 Team,0 days 00:49:40.310000,2026-08-21 11:06:14.207,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:52:15.594000,OCO,31,0 days 00:01:17.621000,17.0,4.0,,,0 days 00:00:26.690000,0 days 00:00:27.709000,0 days 00:00:23.222000,0 days 00:51:24.663000,0 days 00:51:52.372000,0 days 00:52:15.594000,272.0,271.0,313.0,284.0,False,MEDIUM,8.0,False,Haas F1 Team,0 days 00:50:57.973000,2026-08-21 11:07:31.870,1,,,,False,True,FP1,27.6,19.1,64.0
0 days 00:53:33.018000,OCO,31,0 days 00:01:17.424000,18.0,4.0,,,0 days 00:00:26.393000,0 days 00:00:27.727000,0 days 00:00:23.304000,0 days 00:52:41.987000,0 days 00:53:09.714000,0 days 00:53:33.018000,270.0,269.0,315.0,294.0,False,MEDIUM,9.0,False,Haas F1 Team,0 days 00:52:15.594000,2026-08-21 11:08:49.491,1,,,,False,True,FP1,27.6,19.1,64.0
