Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Session
GAS,10,94.52,2.0,1.0,24.64,28.617,41.263,282.0,273.0,254.0,322.0,True,MEDIUM,2.0,True,Alpine,1,SQ
GAS,10,124.197,3.0,1.0,35.03,36.406,52.761,182.0,247.0,254.0,290.0,False,MEDIUM,3.0,True,Alpine,1,SQ
GAS,10,121.099,4.0,1.0,29.022,35.184,56.893,251.0,245.0,278.0,233.0,False,MEDIUM,4.0,True,Alpine,1,SQ
GAS,10,93.97,5.0,1.0,24.515,28.334,41.121,284.0,276.0,252.0,317.0,True,MEDIUM,5.0,True,Alpine,1,SQ
GAS,10,93.571,8.0,2.0,24.451,28.407,40.713,283.0,273.0,253.0,322.0,True,MEDIUM,2.0,True,Alpine,1,SQ
GAS,10,123.598,9.0,2.0,37.326,36.286,49.986,206.0,249.0,244.0,305.0,False,MEDIUM,3.0,True,Alpine,1,SQ
GAS,10,123.362,10.0,2.0,31.535,37.799,54.028,253.0,245.0,277.0,229.0,False,MEDIUM,4.0,True,Alpine,1,SQ
GAS,10,93.405,11.0,2.0,24.447,28.255,40.703,284.0,274.0,253.0,317.0,True,MEDIUM,5.0,True,Alpine,1,SQ
GAS,10,92.888,14.0,3.0,24.293,27.84,40.755,281.0,277.0,253.0,313.0,True,SOFT,2.0,True,Alpine,1,SQ
LAW,30,94.722,2.0,1.0,24.917,28.72,41.085,287.0,287.0,262.0,320.0,True,MEDIUM,2.0,True,Racing Bulls,1,SQ
LAW,30,115.245,3.0,1.0,29.477,36.231,49.537,230.0,223.0,277.0,264.0,False,MEDIUM,3.0,True,Racing Bulls,1,SQ
LAW,30,94.4,4.0,1.0,24.813,28.58,41.007,291.0,286.0,264.0,319.0,True,MEDIUM,4.0,True,Racing Bulls,1,SQ
LAW,30,132.042,5.0,1.0,31.868,37.291,62.883,223.0,231.0,277.0,173.0,False,MEDIUM,5.0,True,Racing Bulls,1,SQ
LAW,30,94.11,6.0,1.0,24.84,28.492,40.778,292.0,286.0,263.0,319.0,True,MEDIUM,6.0,True,Racing Bulls,1,SQ
LAW,30,93.914,9.0,2.0,24.667,28.49,40.757,294.0,283.0,266.0,320.0,True,MEDIUM,2.0,True,Racing Bulls,1,SQ
LAW,30,114.616,10.0,2.0,28.876,35.359,50.381,191.0,216.0,240.0,234.0,False,MEDIUM,3.0,True,Racing Bulls,1,SQ
LAW,30,117.7,11.0,2.0,28.866,32.897,55.937,246.0,249.0,278.0,260.0,False,MEDIUM,4.0,True,Racing Bulls,1,SQ
LAW,30,93.714,12.0,2.0,24.645,28.293,40.776,290.0,281.0,269.0,316.0,True,MEDIUM,5.0,True,Racing Bulls,1,SQ
BOR,5,104.833,2.0,1.0,27.441,31.167,46.225,265.0,253.0,274.0,250.0,True,MEDIUM,2.0,True,Audi,1,SQ
BOR,5,94.646,3.0,1.0,24.774,28.868,41.004,286.0,284.0,259.0,321.0,True,MEDIUM,3.0,True,Audi,1,SQ
BOR,5,123.914,4.0,1.0,34.008,38.815,51.091,199.0,208.0,277.0,253.0,False,MEDIUM,4.0,True,Audi,1,SQ
BOR,5,98.344,5.0,1.0,24.748,28.523,45.073,286.0,285.0,193.0,309.0,False,MEDIUM,5.0,True,Audi,1,SQ
BOR,5,119.614,6.0,1.0,36.541,36.44,46.633,198.0,245.0,275.0,252.0,False,MEDIUM,6.0,True,Audi,1,SQ
BOR,5,94.291,7.0,1.0,24.712,28.612,40.967,286.0,285.0,256.0,321.0,True,MEDIUM,7.0,True,Audi,1,SQ
BOR,5,114.784,10.0,2.0,27.269,32.087,55.428,268.0,259.0,275.0,173.0,True,MEDIUM,2.0,True,Audi,1,SQ
BOR,5,93.774,11.0,2.0,24.568,28.445,40.761,287.0,284.0,257.0,321.0,True,MEDIUM,3.0,True,Audi,1,SQ
BOR,5,129.285,12.0,2.0,33.709,39.273,56.303,161.0,190.0,276.0,253.0,False,MEDIUM,4.0,True,Audi,1,SQ
BOR,5,96.574,13.0,2.0,24.575,28.28,43.719,285.0,280.0,242.0,316.0,False,MEDIUM,5.0,True,Audi,1,SQ
HAD,6,94.447,2.0,1.0,24.982,28.646,40.819,285.0,281.0,255.0,320.0,True,MEDIUM,2.0,True,Red Bull Racing,1,SQ
HAD,6,127.048,3.0,1.0,37.284,37.842,51.922,201.0,241.0,278.0,148.0,False,MEDIUM,3.0,True,Red Bull Racing,1,SQ
HAD,6,94.727,4.0,1.0,24.906,28.645,41.176,286.0,280.0,259.0,319.0,False,MEDIUM,4.0,True,Red Bull Racing,1,SQ
HAD,6,124.676,5.0,1.0,36.706,36.672,51.298,211.0,233.0,279.0,192.0,False,MEDIUM,5.0,True,Red Bull Racing,1,SQ
HAD,6,94.476,6.0,1.0,24.939,28.503,41.034,287.0,282.0,255.0,315.0,False,MEDIUM,6.0,True,Red Bull Racing,1,SQ
HAD,6,93.62,9.0,2.0,24.65,28.477,40.493,286.0,281.0,267.0,321.0,True,MEDIUM,2.0,True,Red Bull Racing,1,SQ
HAD,6,126.555,10.0,2.0,38.237,36.368,51.95,200.0,214.0,278.0,202.0,False,MEDIUM,3.0,True,Red Bull Racing,1,SQ
HAD,6,94.012,11.0,2.0,24.793,28.543,40.676,283.0,276.0,277.0,315.0,False,MEDIUM,4.0,True,Red Bull Racing,1,SQ
HAD,6,93.723,14.0,3.0,24.478,28.236,41.009,281.0,272.0,262.0,299.0,True,SOFT,2.0,True,Red Bull Racing,1,SQ
OCO,31,107.762,2.0,1.0,27.666,32.596,47.5,281.0,269.0,275.0,260.0,True,MEDIUM,2.0,True,Haas F1 Team,1,SQ
OCO,31,94.515,3.0,1.0,24.807,28.505,41.203,276.0,273.0,255.0,308.0,True,MEDIUM,3.0,True,Haas F1 Team,1,SQ
OCO,31,125.229,4.0,1.0,31.258,36.307,57.664,224.0,202.0,240.0,166.0,False,MEDIUM,4.0,True,Haas F1 Team,1,SQ
OCO,31,119.813,5.0,1.0,29.096,37.007,53.71,232.0,203.0,274.0,280.0,False,MEDIUM,5.0,True,Haas F1 Team,1,SQ
OCO,31,94.087,6.0,1.0,24.802,28.248,41.037,278.0,278.0,260.0,311.0,True,MEDIUM,6.0,True,Haas F1 Team,1,SQ
OCO,31,93.639,9.0,2.0,24.553,28.184,40.902,276.0,273.0,256.0,312.0,True,MEDIUM,2.0,True,Haas F1 Team,1,SQ
OCO,31,122.648,10.0,2.0,30.264,36.393,55.991,208.0,187.0,194.0,176.0,False,MEDIUM,3.0,True,Haas F1 Team,1,SQ
OCO,31,116.818,11.0,2.0,32.652,36.161,48.005,192.0,255.0,277.0,263.0,False,MEDIUM,4.0,True,Haas F1 Team,1,SQ
OCO,31,93.827,12.0,2.0,24.598,28.141,41.088,275.0,275.0,258.0,305.0,False,MEDIUM,5.0,True,Haas F1 Team,1,SQ
COL,43,95.689,2.0,1.0,25.194,28.929,41.566,282.0,272.0,252.0,320.0,True,MEDIUM,2.0,True,Alpine,1,SQ
COL,43,127.337,3.0,1.0,34.961,39.794,52.582,176.0,193.0,186.0,128.0,False,MEDIUM,3.0,True,Alpine,1,SQ
COL,43,121.557,4.0,1.0,32.401,34.788,54.368,261.0,239.0,277.0,121.0,False,MEDIUM,4.0,True,Alpine,1,SQ
COL,43,94.592,5.0,1.0,24.758,28.687,41.147,284.0,274.0,253.0,316.0,True,MEDIUM,5.0,True,Alpine,1,SQ
COL,43,94.759,8.0,2.0,25.121,28.661,40.977,283.0,273.0,253.0,321.0,True,MEDIUM,2.0,True,Alpine,1,SQ
COL,43,128.576,9.0,2.0,38.303,38.639,51.634,189.0,249.0,175.0,299.0,False,MEDIUM,3.0,True,Alpine,1,SQ
COL,43,120.559,10.0,2.0,37.559,35.777,47.223,237.0,244.0,278.0,267.0,False,MEDIUM,4.0,True,Alpine,1,SQ
COL,43,94.327,11.0,2.0,24.681,28.7,40.946,283.0,271.0,254.0,318.0,True,MEDIUM,5.0,True,Alpine,1,SQ
ALB,23,106.223,2.0,1.0,26.304,30.911,49.008,289.0,272.0,275.0,271.0,True,MEDIUM,2.0,True,Williams,1,SQ
ALB,23,95.305,3.0,1.0,24.828,29.03,41.447,286.0,271.0,257.0,325.0,True,MEDIUM,3.0,True,Williams,1,SQ
ALB,23,133.41,4.0,1.0,35.451,38.924,59.035,226.0,164.0,276.0,304.0,False,MEDIUM,4.0,True,Williams,1,SQ
ALB,23,105.327,5.0,1.0,24.919,28.949,51.459,285.0,272.0,275.0,270.0,False,MEDIUM,5.0,True,Williams,1,SQ
SAI,55,110.164,2.0,1.0,25.774,30.537,53.853,281.0,240.0,277.0,257.0,True,MEDIUM,2.0,True,Williams,1,SQ
SAI,55,94.945,3.0,1.0,24.806,28.785,41.354,285.0,275.0,255.0,325.0,True,MEDIUM,3.0,True,Williams,1,SQ
SAI,55,133.658,4.0,1.0,36.923,40.093,56.642,206.0,210.0,276.0,271.0,False,MEDIUM,4.0,True,Williams,1,SQ
SAI,55,94.761,5.0,1.0,24.801,28.792,41.168,286.0,275.0,256.0,321.0,True,MEDIUM,5.0,True,Williams,1,SQ
ALO,14,96.172,2.0,1.0,25.289,28.936,41.947,274.0,267.0,252.0,304.0,True,MEDIUM,2.0,True,Aston Martin,1,SQ
ALO,14,118.65,3.0,1.0,33.556,33.621,51.473,243.0,238.0,271.0,273.0,False,MEDIUM,3.0,True,Aston Martin,1,SQ
ALO,14,95.581,4.0,1.0,25.123,28.884,41.574,277.0,268.0,256.0,306.0,True,MEDIUM,4.0,True,Aston Martin,1,SQ
BOT,77,109.353,2.0,1.0,27.284,31.923,50.146,288.0,261.0,265.0,215.0,True,MEDIUM,2.0,True,Cadillac,1,SQ
BOT,77,99.832,3.0,1.0,25.97,29.698,44.164,286.0,264.0,236.0,288.0,True,MEDIUM,3.0,True,Cadillac,1,SQ
BOT,77,120.771,4.0,1.0,33.062,37.593,50.116,149.0,266.0,276.0,236.0,False,MEDIUM,4.0,True,Cadillac,1,SQ
BOT,77,97.402,5.0,1.0,25.12,29.014,43.268,287.0,267.0,240.0,288.0,True,MEDIUM,5.0,True,Cadillac,1,SQ
BOT,77,121.577,6.0,1.0,30.481,37.056,54.04,233.0,233.0,275.0,140.0,False,MEDIUM,6.0,True,Cadillac,1,SQ
BOT,77,97.378,7.0,1.0,25.11,29.157,43.111,285.0,258.0,237.0,290.0,True,MEDIUM,7.0,True,Cadillac,1,SQ
STR,18,98.378,2.0,1.0,25.675,30.157,42.546,277.0,267.0,257.0,310.0,True,MEDIUM,2.0,True,Aston Martin,1,SQ
STR,18,130.528,3.0,1.0,35.522,37.632,57.374,203.0,220.0,271.0,233.0,True,MEDIUM,3.0,True,Aston Martin,1,SQ
STR,18,96.154,4.0,1.0,25.151,29.165,41.838,279.0,267.0,250.0,307.0,True,MEDIUM,4.0,True,Aston Martin,1,SQ
STR,18,131.075,5.0,1.0,35.902,39.622,55.551,194.0,222.0,270.0,268.0,False,MEDIUM,5.0,True,Aston Martin,1,SQ
STR,18,96.151,6.0,1.0,25.256,29.04,41.855,277.0,267.0,249.0,305.0,True,MEDIUM,6.0,True,Aston Martin,1,SQ
LIN,41,95.374,2.0,1.0,25.11,29.054,41.21,286.0,284.0,263.0,319.0,True,MEDIUM,2.0,True,Racing Bulls,1,SQ
LIN,41,113.562,3.0,1.0,29.228,34.311,50.023,222.0,250.0,280.0,220.0,False,MEDIUM,3.0,True,Racing Bulls,1,SQ
LIN,41,95.021,4.0,1.0,25.092,28.814,41.115,288.0,282.0,263.0,321.0,True,MEDIUM,4.0,True,Racing Bulls,1,SQ
LIN,41,131.932,5.0,1.0,31.786,36.426,63.72,241.0,172.0,277.0,143.0,False,MEDIUM,5.0,True,Racing Bulls,1,SQ
LIN,41,94.495,6.0,1.0,24.969,28.654,40.872,286.0,279.0,262.0,319.0,True,MEDIUM,6.0,True,Racing Bulls,1,SQ
LIN,41,94.048,9.0,2.0,24.74,28.531,40.777,290.0,281.0,271.0,319.0,True,MEDIUM,2.0,True,Racing Bulls,1,SQ
LIN,41,120.827,10.0,2.0,31.533,35.92,53.374,207.0,243.0,239.0,223.0,False,MEDIUM,3.0,True,Racing Bulls,1,SQ
LIN,41,113.077,11.0,2.0,28.78,32.23,52.067,246.0,241.0,279.0,262.0,False,MEDIUM,4.0,True,Racing Bulls,1,SQ
LIN,41,94.374,12.0,2.0,24.816,28.508,41.05,291.0,278.0,274.0,311.0,False,MEDIUM,5.0,True,Racing Bulls,1,SQ
ANT,12,93.305,2.0,1.0,24.288,28.048,40.969,283.0,276.0,260.0,311.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,92.95,5.0,2.0,24.156,27.861,40.933,285.0,272.0,251.0,311.0,True,SOFT,5.0,False,Mercedes,1,Q
ANT,12,92.443,8.0,3.0,24.141,27.726,40.576,286.0,279.0,256.0,314.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,92.322,11.0,4.0,24.003,27.714,40.605,285.0,273.0,251.0,310.0,True,SOFT,2.0,True,Mercedes,1,Q
ANT,12,92.064,14.0,5.0,24.013,27.664,40.387,286.0,276.0,253.0,308.0,True,SOFT,2.0,True,Mercedes,1,Q
RUS,63,93.262,2.0,1.0,24.208,28.109,40.945,289.0,278.0,256.0,311.0,True,SOFT,2.0,True,Mercedes,1,Q
RUS,63,92.523,5.0,2.0,24.085,27.868,40.57,285.0,270.0,258.0,317.0,True,SOFT,5.0,False,Mercedes,1,Q
RUS,63,117.937,8.0,3.0,26.726,41.01,50.201,202.0,203.0,256.0,281.0,False,SOFT,2.0,True,Mercedes,12,Q
RUS,63,92.286,12.0,5.0,24.012,27.783,40.491,282.0,272.0,256.0,309.0,True,SOFT,2.0,True,Mercedes,1,Q
HAM,44,95.892,2.0,1.0,24.728,29.555,41.609,276.0,259.0,258.0,307.0,True,MEDIUM,7.0,False,Ferrari,1,Q
HAM,44,93.522,5.0,2.0,24.336,28.133,41.053,271.0,275.0,252.0,308.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,92.834,8.0,3.0,24.21,27.771,40.853,270.0,272.0,255.0,307.0,True,SOFT,5.0,False,Ferrari,1,Q
HAM,44,92.567,11.0,4.0,24.156,27.807,40.604,270.0,273.0,255.0,306.0,True,SOFT,2.0,True,Ferrari,1,Q
HAM,44,126.863,12.0,4.0,30.666,36.637,59.56,228.0,205.0,276.0,253.0,False,SOFT,3.0,True,Ferrari,1,Q
