Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,Session,TrackTemp,AirTemp,Humidity
STR,18,113.036,22.0,3.0,28.533,30.862,53.641,277.0,184.0,36.0,301.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:13:49.633000,1,FP1,50.4,30.7,40.0
TSU,22,86.518,2.0,1.0,28.181,29.569,28.768,291.0,308.0,283.0,319.0,True,HARD,2.0,True,Racing Bulls,0 days 00:15:51.784000,1,FP1,50.4,30.7,40.0
TSU,22,145.28,3.0,1.0,53.543,53.182,38.555,150.0,184.0,295.0,91.0,False,HARD,3.0,True,Racing Bulls,0 days 00:17:18.302000,1,FP1,50.4,30.7,40.0
TSU,22,85.142,4.0,1.0,27.909,29.001,28.232,293.0,309.0,298.0,318.0,True,HARD,4.0,True,Racing Bulls,0 days 00:19:43.582000,1,FP1,50.4,30.7,40.0
TSU,22,134.807,5.0,1.0,47.382,49.575,37.85,157.0,149.0,296.0,123.0,False,HARD,5.0,True,Racing Bulls,0 days 00:21:08.724000,1,FP1,50.4,30.7,40.0
TSU,22,85.399,6.0,1.0,27.783,28.767,28.849,295.0,310.0,293.0,317.0,False,HARD,6.0,True,Racing Bulls,0 days 00:23:23.531000,1,FP1,50.4,30.7,40.0
TSU,22,143.889,7.0,1.0,44.455,52.485,46.949,214.0,141.0,296.0,121.0,False,HARD,7.0,True,Racing Bulls,0 days 00:24:48.930000,1,FP1,50.5,30.8,39.8
TSU,22,84.739,8.0,1.0,27.79,28.758,28.191,294.0,309.0,298.0,316.0,True,HARD,8.0,True,Racing Bulls,0 days 00:27:12.819000,1,FP1,50.5,30.8,39.8
TSU,22,84.571,11.0,2.0,27.685,28.629,28.257,295.0,310.0,293.0,317.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 00:41:12.013000,1,FP1,50.5,30.8,39.8
TSU,22,136.841,12.0,2.0,39.263,58.417,39.161,200.0,182.0,293.0,174.0,False,MEDIUM,3.0,True,Racing Bulls,0 days 00:42:36.584000,1,FP1,50.5,30.8,39.8
TSU,22,117.015,13.0,2.0,28.03,50.953,38.032,268.0,166.0,296.0,315.0,False,MEDIUM,4.0,True,Racing Bulls,0 days 00:44:53.425000,1,FP1,50.5,30.8,39.8
TSU,22,91.633,14.0,2.0,27.759,28.724,35.15,296.0,312.0,187.0,318.0,False,MEDIUM,5.0,True,Racing Bulls,0 days 00:46:50.440000,1,FP1,50.5,30.8,39.8
TSU,22,143.931,15.0,2.0,50.329,48.053,45.549,165.0,201.0,178.0,124.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 00:48:22.073000,1,FP1,50.5,30.8,39.8
TSU,22,118.84,16.0,2.0,37.755,41.327,39.758,276.0,207.0,294.0,266.0,False,MEDIUM,7.0,True,Racing Bulls,0 days 00:50:46.004000,1,FP1,50.5,30.8,39.8
TSU,22,84.636,17.0,2.0,27.983,28.666,27.987,293.0,310.0,276.0,315.0,False,MEDIUM,8.0,True,Racing Bulls,0 days 00:52:44.844000,1,FP1,50.5,30.8,39.8
TSU,22,92.473,20.0,3.0,30.709,30.695,31.069,285.0,295.0,300.0,309.0,False,HARD,11.0,False,Racing Bulls,0 days 01:03:47.813000,1,FP1,50.8,30.9,39.3
TSU,22,87.729,21.0,3.0,29.071,29.859,28.799,285.0,302.0,309.0,310.0,False,HARD,12.0,False,Racing Bulls,0 days 01:05:20.286000,1,FP1,50.8,30.9,39.3
TSU,22,87.878,22.0,3.0,28.747,30.089,29.042,284.0,301.0,304.0,311.0,False,HARD,13.0,False,Racing Bulls,0 days 01:06:48.015000,1,FP1,50.8,30.9,39.3
TSU,22,87.157,25.0,4.0,28.598,29.979,28.58,288.0,304.0,308.0,312.0,False,MEDIUM,11.0,False,Racing Bulls,0 days 01:11:45.968000,1,FP1,51.0,30.9,37.6
TSU,22,133.62,26.0,4.0,37.76,37.949,57.911,189.0,250.0,74.0,237.0,False,MEDIUM,12.0,False,Racing Bulls,0 days 01:13:13.125000,1,FP1,51.3,30.9,37.0
HUL,27,86.337,3.0,2.0,28.45,29.068,28.819,288.0,310.0,279.0,312.0,True,HARD,3.0,False,Audi,0 days 00:23:00.338000,1,FP1,51.5,30.9,37.5
HUL,27,123.713,4.0,2.0,44.873,42.324,36.516,184.0,215.0,285.0,124.0,False,HARD,4.0,False,Audi,0 days 00:24:26.675000,1,FP1,51.5,30.9,37.5
HUL,27,85.926,5.0,2.0,28.191,28.93,28.805,288.0,304.0,284.0,309.0,True,HARD,5.0,False,Audi,0 days 00:26:30.388000,1,FP1,51.5,30.9,37.5
HUL,27,127.747,6.0,2.0,43.548,44.722,39.477,182.0,192.0,287.0,142.0,False,HARD,6.0,False,Audi,0 days 00:27:56.314000,12,FP1,51.5,30.9,37.5
HUL,27,84.924,9.0,3.0,27.742,28.868,28.314,293.0,310.0,283.0,315.0,True,HARD,9.0,False,Audi,0 days 00:40:25.573000,1,FP1,51.5,30.8,38.5
HUL,27,84.854,12.0,4.0,27.938,28.64,28.276,288.0,307.0,282.0,311.0,True,SOFT,2.0,True,Audi,0 days 00:45:31.110000,1,FP1,51.5,30.8,38.5
HUL,27,100.43,15.0,5.0,31.607,34.902,33.921,239.0,252.0,289.0,307.0,False,SOFT,5.0,False,Audi,0 days 00:51:41.667000,1,FP1,52.3,30.7,38.7
HUL,27,84.626,16.0,5.0,28.079,28.373,28.174,288.0,304.0,277.0,308.0,True,SOFT,6.0,False,Audi,0 days 00:53:22.097000,1,FP1,52.3,30.7,38.7
HUL,27,87.11,19.0,6.0,28.778,29.502,28.83,285.0,304.0,300.0,301.0,False,HARD,12.0,False,Audi,0 days 01:02:56.388000,1,FP1,52.3,30.7,38.7
HUL,27,87.755,20.0,6.0,28.871,29.829,29.055,284.0,299.0,304.0,299.0,False,HARD,13.0,False,Audi,0 days 01:04:23.498000,1,FP1,52.3,30.7,38.7
HUL,27,87.18,21.0,6.0,28.54,29.765,28.875,283.0,301.0,301.0,304.0,False,HARD,14.0,False,Audi,0 days 01:05:51.253000,1,FP1,52.3,30.7,38.7
HUL,27,87.698,22.0,6.0,28.778,29.88,29.04,284.0,299.0,299.0,297.0,False,HARD,15.0,False,Audi,0 days 01:07:18.433000,1,FP1,52.3,30.7,38.7
HUL,27,87.837,23.0,6.0,28.887,30.128,28.822,286.0,311.0,319.0,296.0,False,HARD,16.0,False,Audi,0 days 01:08:46.131000,1,FP1,52.3,30.7,38.7
HUL,27,87.089,24.0,6.0,28.341,29.806,28.942,288.0,304.0,296.0,308.0,False,HARD,17.0,False,Audi,0 days 01:10:13.968000,1,FP1,52.3,30.7,38.7
HUL,27,87.423,25.0,6.0,28.871,29.601,28.951,285.0,304.0,296.0,297.0,False,HARD,18.0,False,Audi,0 days 01:11:41.057000,1,FP1,52.3,30.7,38.7
HUL,27,124.458,26.0,6.0,32.075,38.67,53.713,225.0,216.0,61.0,249.0,False,HARD,19.0,False,Audi,0 days 01:13:08.480000,1,FP1,52.3,30.7,38.7
LAW,30,85.785,2.0,1.0,28.206,29.183,28.396,297.0,319.0,286.0,318.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:16:08.315000,1,FP1,51.6,30.8,38.3
LAW,30,136.21,3.0,1.0,47.591,49.805,38.814,132.0,134.0,294.0,143.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:17:34.100000,1,FP1,51.6,30.8,38.3
LAW,30,84.383,4.0,1.0,27.842,28.7,27.841,295.0,311.0,296.0,318.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:19:50.310000,1,FP1,51.6,30.8,38.3
LAW,30,84.196,7.0,2.0,27.743,28.615,27.838,299.0,315.0,298.0,317.0,True,SOFT,7.0,False,Red Bull Racing,0 days 00:25:48.987000,1,FP1,51.6,30.8,38.3
LAW,30,83.712,10.0,3.0,27.635,28.289,27.788,298.0,315.0,294.0,321.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:40:52.169000,1,FP1,51.6,30.8,38.3
LAW,30,113.65,11.0,3.0,39.425,38.135,36.09,230.0,261.0,238.0,203.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:42:15.881000,1,FP1,51.6,30.8,38.3
